,ev_load_shifting_z5,ev_load_shifting_z1,ev_load_shifting_z2,ev_load_shifting_z3,ev_load_shifting_z6,ev_load_shifting_z4
2611,0.593,0.747,0.747,0.608,0.387,0.699
2612,0.335,0.421,0.421,0.364,0.302,0.433
2613,0.257,0.333,0.333,0.283,0.232,0.337
2614,0.192,0.253,0.253,0.207,0.153,0.249
2615,0.125,0.166,0.166,0.138,0.109,0.17
2616,0.086,0.113,0.113,0.092,0.059,0.118
2617,0.046,0.063,0.063,0.051,0.038,0.068
2618,0.029,0.039,0.039,0.031,0.018,0.042
2619,0.014,0.02,0.02,0.018,0.023,0.027
2620,0.017,0.023,0.023,0.02,0.013,0.029
2621,0.012,0.018,0.018,0.023,0.049,0.043
2622,0.045,0.064,0.064,0.073,0.124,0.123
2623,0.114,0.152,0.152,0.158,0.222,0.246
2624,0.202,0.256,0.256,0.242,0.24,0.35
2625,0.22,0.272,0.272,0.253,0.217,0.36
2626,0.205,0.26,0.26,0.245,0.247,0.355
2627,0.232,0.303,0.303,0.286,0.302,0.415
2628,0.283,0.373,0.373,0.342,0.347,0.483
2629,0.321,0.424,0.424,0.378,0.359,0.523
2630,0.328,0.442,0.442,0.395,0.414,0.554
2631,0.378,0.515,0.515,0.469,0.558,0.658
2632,0.509,0.691,0.691,0.618,0.737,0.851
2633,0.67,0.894,0.894,0.771,0.871,1
2634,0.783,1,1,0.822,0.67,0.991
2635,0.598,0.762,0.762,0.6,0.37,0.705
2636,0.337,0.432,0.432,0.357,0.294,0.438
2637,0.259,0.342,0.342,0.276,0.228,0.342
2638,0.193,0.26,0.26,0.201,0.151,0.253
2639,0.125,0.17,0.17,0.134,0.109,0.173
2640,0.084,0.116,0.116,0.089,0.059,0.118
2641,0.046,0.062,0.062,0.05,0.038,0.067
2642,0.029,0.038,0.038,0.031,0.018,0.042
2643,0.014,0.02,0.02,0.018,0.022,0.027
2644,0.017,0.023,0.023,0.019,0.013,0.029
2645,0.012,0.017,0.017,0.022,0.049,0.043
2646,0.045,0.062,0.062,0.07,0.124,0.122
2647,0.113,0.148,0.148,0.153,0.221,0.246
2648,0.201,0.251,0.251,0.235,0.241,0.347
2649,0.219,0.27,0.27,0.245,0.219,0.357
2650,0.203,0.256,0.256,0.237,0.25,0.353
2651,0.23,0.299,0.299,0.273,0.307,0.413
2652,0.277,0.368,0.368,0.325,0.348,0.482
2653,0.315,0.415,0.415,0.358,0.361,0.521
2654,0.322,0.431,0.431,0.375,0.413,0.553
2655,0.371,0.501,0.501,0.444,0.557,0.658
2656,0.497,0.677,0.677,0.586,0.725,0.847
2657,0.654,0.875,0.875,0.73,0.858,0.992
2658,0.761,0.974,0.974,0.771,0.658,0.987
2659,0.578,0.744,0.744,0.562,0.363,0.704
2660,0.325,0.42,0.42,0.334,0.286,0.435
2661,0.25,0.333,0.333,0.259,0.219,0.338
2662,0.188,0.252,0.252,0.19,0.147,0.249
2663,0.123,0.166,0.166,0.129,0.105,0.175
2664,0.09,0.123,0.123,0.108,0.135,0.153
2665,0.11,0.147,0.147,0.114,0.055,0.141
2666,0.047,0.062,0.062,0.052,0.046,0.07
2667,0.038,0.051,0.051,0.042,0.033,0.056
2668,0.026,0.034,0.034,0.026,0.006,0.033
2669,0.006,0.009,0.009,0.01,0.019,0.018
2670,0.018,0.024,0.024,0.025,0.039,0.041
2671,0.036,0.047,0.047,0.047,0.066,0.076
2672,0.064,0.081,0.081,0.085,0.121,0.137
2673,0.121,0.148,0.148,0.155,0.21,0.24
2674,0.204,0.25,0.25,0.244,0.287,0.359
2675,0.277,0.342,0.342,0.323,0.361,0.47
2676,0.349,0.443,0.443,0.408,0.438,0.577
2677,0.427,0.55,0.55,0.483,0.454,0.656
2678,0.439,0.575,0.575,0.502,0.477,0.667
2679,0.453,0.598,0.598,0.52,0.496,0.671
2680,0.481,0.636,0.636,0.549,0.543,0.697
2681,0.532,0.681,0.681,0.574,0.5,0.683
2682,0.507,0.631,0.631,0.562,0.59,0.683
2683,0.59,0.744,0.744,0.628,0.573,0.758
2684,0.575,0.727,0.727,0.604,0.484,0.719
2685,0.482,0.627,0.627,0.508,0.414,0.613
2686,0.401,0.528,0.528,0.417,0.329,0.512
2687,0.307,0.409,0.409,0.319,0.234,0.395
2688,0.208,0.277,0.277,0.214,0.129,0.262
