Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,Representative_Periods,Hours_per_period,Representative_Period_Index,Representative_Period_Weight,Time_index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6
,,,,,,,,2401,16203,22737,10039,15324,22579,12311
,,,,,,,,2402,15381,21586,9756,14716,22041,11995
,,,,,,,,2403,14687,20610,9601,14352,21943,11876
,,,,,,,,2404,14569,20408,9674,14341,22734,11970
,,,,,,,,2405,13783,19026,10069,14661,24533,12311
,,,,,,,,2406,13049,18106,11003,14589,28302,13376
,,,,,,,,2407,13249,18699,12328,14673,32134,14647
,,,,,,,,2408,14439,20664,13274,14952,34177,15493
,,,,,,,,2409,14269,20625,13645,14949,33828,15458
,,,,,,,,2410,14099,20540,13519,14978,32949,15417
,,,,,,,,2411,15004,21911,13344,15172,32767,15513
,,,,,,,,2412,16625,24206,13413,16045,33212,16031
,,,,,,,,2413,18046,26258,13573,17325,33546,16574
,,,,,,,,2414,19574,28420,13620,18642,33189,16864
,,,,,,,,2415,22001,31795,13595,20053,33786,17392
,,,,,,,,2416,25745,36857,14010,22656,35975,18661
,,,,,,,,2417,28834,40547,14903,25661,39241,20209
,,,,,,,,2418,29891,41948,15781,27372,41766,21431
,,,,,,,,2419,27126,38066,16136,27150,39312,19602
,,,,,,,,2420,24464,34332,15159,24861,35144,17200
,,,,,,,,2421,24072,33781,13831,21879,33080,16626
,,,,,,,,2422,22200,31155,12762,20014,29871,15450
,,,,,,,,2423,19659,27589,11526,17915,26497,13869
,,,,,,,,2424,17609,24712,10556,16304,24406,12910
,,,,,,,,2425,16092,22582,10028,15433,22935,12214
,,,,,,,,2426,15401,21614,9722,14798,22258,11959
,,,,,,,,2427,14770,20727,9574,14345,21947,11622
,,,,,,,,2428,14714,20612,9558,14198,22495,11772
,,,,,,,,2429,13978,19297,9939,14524,24153,12097
,,,,,,,,2430,13310,18454,10825,14567,27504,13287
,,,,,,,,2431,13549,19072,12094,14660,31220,14553
,,,,,,,,2432,14556,20738,13108,14938,33484,15448
,,,,,,,,2433,14535,20904,13475,15133,33250,15378
,,,,,,,,2434,14413,20885,13482,15267,32300,15320
,,,,,,,,2435,15360,22380,13343,15633,32117,15581
,,,,,,,,2436,16888,24637,13401,16604,32503,16105
,,,,,,,,2437,18284,26768,13557,17977,32668,16452
,,,,,,,,2438,20006,29420,13550,19361,32146,16511
,,,,,,,,2439,22317,32647,13561,20877,32528,17424
,,,,,,,,2440,25953,37260,14009,23349,34336,18787
,,,,,,,,2441,29032,40838,14817,26003,36977,20418
,,,,,,,,2442,30113,42260,15630,27602,38937,21563
,,,,,,,,2443,27196,38164,15957,27304,36702,19566
,,,,,,,,2444,24328,34141,14766,25086,33067,16940
,,,,,,,,2445,24041,33738,13581,22222,31595,16467
,,,,,,,,2446,22185,31134,12604,20289,28930,15231
,,,,,,,,2447,19796,27781,11518,18218,25909,13790
,,,,,,,,2448,17771,24938,10601,16592,23696,12886
,,,,,,,,2449,16450,23084,9998,15601,22433,12148
,,,,,,,,2450,15487,21735,9673,14919,21796,11809
,,,,,,,,2451,14904,20916,9565,14579,21671,11565
,,,,,,,,2452,14849,20816,9585,14457,22366,11644
,,,,,,,,2453,14076,19463,9901,14779,24212,11889
,,,,,,,,2454,13492,18750,10848,14735,27732,13012
,,,,,,,,2455,13694,19326,12090,14925,31178,14273
,,,,,,,,2456,14928,21375,12980,15275,33399,15207
,,,,,,,,2457,14653,21224,13299,15419,33184,15450
,,,,,,,,2458,14650,21360,13332,15597,32496,15499
,,,,,,,,2459,15641,22811,13274,15934,32481,15772
,,,,,,,,2460,17117,24930,13393,16778,33007,16310
,,,,,,,,2461,18642,27119,13516,18355,33133,16653
,,,,,,,,2462,20315,29739,13553,19729,32917,16719
,,,,,,,,2463,22728,33261,13633,21354,33662,17197
,,,,,,,,2464,26469,38024,14069,23761,36132,18517
,,,,,,,,2465,29696,41769,14887,26593,39258,20101
,,,,,,,,2466,30789,43207,15734,28000,41565,21328
,,,,,,,,2467,27826,39049,15969,27437,38855,19558
,,,,,,,,2468,24766,34756,14885,25398,34419,17006
,,,,,,,,2469,24383,34218,13655,22682,32002,16423
,,,,,,,,2470,22746,31921,12645,20736,29009,15229
,,,,,,,,2471,20242,28406,11415,18702,25840,13782
,,,,,,,,2472,18151,25472,10458,16965,23711,12932
,,,,,,,,2473,16590,23280,9934,15962,22138,12328
,,,,,,,,2474,15602,21896,9586,15207,21396,11717
,,,,,,,,2475,14962,20996,9472,14763,21041,11278
,,,,,,,,2476,14787,20703,9453,14622,21508,11267
,,,,,,,,2477,14090,19519,9735,14937,22936,11513
,,,,,,,,2478,13522,18816,10471,14926,26079,12734
,,,,,,,,2479,13914,19573,11593,14990,29660,14134
,,,,,,,,2480,14831,20983,12571,15437,32161,15159
,,,,,,,,2481,15084,21206,13037,15857,32427,15239
,,,,,,,,2482,15424,21743,13154,16220,31932,15370
,,,,,,,,2483,16751,23585,13038,16620,31904,15464
,,,,,,,,2484,18605,26112,13156,17641,32323,15954
,,,,,,,,2485,20461,28602,13390,18983,32440,16325
,,,,,,,,2486,22395,31065,13451,20295,31862,16375
,,,,,,,,2487,24957,34594,13510,22018,31865,16830
,,,,,,,,2488,28293,39816,13747,24396,34092,17792
,,,,,,,,2489,31021,43617,14509,26677,36192,19354
,,,,,,,,2490,31771,44586,15386,27939,37949,20563
,,,,,,,,2491,28467,39950,15436,27504,35377,18824
,,,,,,,,2492,24947,35011,14257,24989,31539,16364
,,,,,,,,2493,24282,34076,13063,22145,30037,15788
,,,,,,,,2494,22708,31868,12283,20390,27839,14813
,,,,,,,,2495,20520,28796,11268,18624,25285,13544
,,,,,,,,2496,18590,26088,10373,17084,23381,12615
,,,,,,,,2497,17903,25123,9954,16369,23090,12628
,,,,,,,,2498,16274,22838,9902,15925,21683,11744
,,,,,,,,2499,15699,22032,9492,15141,21538,11568
,,,,,,,,2500,15299,21421,9552,14924,21713,11510
,,,,,,,,2501,14142,19502,9642,14727,22227,11542
,,,,,,,,2502,12793,17602,9871,13930,23860,12067
,,,,,,,,2503,11439,15935,10404,13401,25898,12410
,,,,,,,,2504,11028,15559,11029,13629,27854,12746
,,,,,,,,2505,11916,16979,11660,14295,29537,13454
,,,,,,,,2506,13591,19430,12312,15196,30760,14422
,,,,,,,,2507,15355,21966,12803,16512,31455,15121
,,,,,,,,2508,17533,25098,13244,18093,32251,15893
,,,,,,,,2509,19832,28413,13639,19953,32881,16623
,,,,,,,,2510,21612,31022,13923,21991,32546,16797
,,,,,,,,2511,23639,33946,14053,23554,32386,17013
,,,,,,,,2512,26170,37395,14206,25325,32782,17078
,,,,,,,,2513,28105,39566,14529,26522,33813,17773
,,,,,,,,2514,27759,38956,14764,26491,33680,17813
,,,,,,,,2515,28274,39678,14708,26136,34668,18425
,,,,,,,,2516,28139,39489,15132,26301,34817,18280
,,,,,,,,2517,27250,38241,15005,25016,33209,17715
,,,,,,,,2518,25334,35552,14020,22819,30502,16472
,,,,,,,,2519,22808,32008,12764,21024,27404,15053
,,,,,,,,2520,20122,28238,11623,19088,24522,13646
,,,,,,,,2521,21842,30652,12104,20843,24279,15605
,,,,,,,,2522,19773,27748,11082,19187,22412,14455
,,,,,,,,2523,19161,26889,10636,18317,21925,14181
,,,,,,,,2524,18621,26102,10483,17980,21674,13883
,,,,,,,,2525,17258,24123,10418,17505,21513,13433
,,,,,,,,2526,15702,22205,10397,16929,21985,13648
,,,,,,,,2527,13997,20040,10551,16633,23127,13678
,,,,,,,,2528,13562,19545,10986,17458,25208,13981
,,,,,,,,2529,14839,21347,11769,19224,28018,15190
,,,,,,,,2530,17192,24683,12705,21421,30832,16448
,,,,,,,,2531,19839,28447,13822,23789,33100,17713
,,,,,,,,2532,22999,32949,14842,26113,35343,19019
,,,,,,,,2533,26276,37641,15841,28315,37718,20344
,,,,,,,,2534,28750,41222,16799,30189,38449,20940
,,,,,,,,2535,31382,44918,17246,31104,39038,21590
,,,,,,,,2536,33983,48402,17450,31913,39938,22229
,,,,,,,,2537,35785,50428,17697,32811,41401,23169
,,,,,,,,2538,34988,49100,17870,32360,41123,23305
,,,,,,,,2539,35444,49740,17751,31808,41993,24205
,,,,,,,,2540,34320,48163,17943,31835,41139,23838
,,,,,,,,2541,33057,46390,17542,30684,38771,22648
,,,,,,,,2542,30843,43283,16344,28167,35569,21275
,,,,,,,,2543,27565,38683,14789,25559,31650,19340
,,,,,,,,2544,23948,33607,13356,23053,27754,17385
,,,,,,,,2545,20353,28562,12063,20863,23550,14826
,,,,,,,,2546,19343,27145,10847,18932,22445,14262
,,,,,,,,2547,18535,26012,10573,18323,21819,13843
,,,,,,,,2548,18276,25604,10467,18225,22081,13806
,,,,,,,,2549,17486,24367,10735,18234,22954,13831
,,,,,,,,2550,16889,23815,11333,18269,24680,14754
,,,,,,,,2551,17295,24672,12102,18436,27584,15743
,,,,,,,,2552,18736,26934,13202,19798,30582,17068
,,,,,,,,2553,19669,28330,14264,21249,32317,17638
,,,,,,,,2554,20669,29858,14915,22605,33047,17919
,,,,,,,,2555,22982,33153,15367,23815,34510,18481
,,,,,,,,2556,25777,37137,16058,25685,36119,19211
,,,,,,,,2557,28342,40788,16957,27504,37482,19634
,,,,,,,,2558,30992,44559,17527,29083,38126,19859
,,,,,,,,2559,34320,49211,18045,30504,39200,20515
,,,,,,,,2560,38602,54953,18704,32331,41694,21837
,,,,,,,,2561,42105,59297,19659,34716,44553,23397
,,,,,,,,2562,42889,60189,20296,35444,46885,25049
,,,,,,,,2563,38637,54221,20098,34843,43147,22981
,,,,,,,,2564,33415,46894,18499,32140,37477,20175
,,,,,,,,2565,31916,44789,16641,29324,35128,19594
,,,,,,,,2566,29313,41136,15445,27005,32000,18517
,,,,,,,,2567,25966,36440,13946,24670,28563,17096
,,,,,,,,2568,23118,32442,12675,22412,25801,15898
,,,,,,,,2569,21202,29754,11902,20981,23862,14939
,,,,,,,,2570,19810,27801,11307,19980,22644,14512
,,,,,,,,2571,18882,26498,10936,19375,22051,14141
,,,,,,,,2572,18582,26047,10804,19182,22232,14031
,,,,,,,,2573,17833,24826,10982,19229,23076,13983
,,,,,,,,2574,17346,24337,11507,19052,24973,14827
,,,,,,,,2575,17584,24960,12331,18960,27801,15888
,,,,,,,,2576,18894,26997,13268,20148,30865,16784
,,,,,,,,2577,19655,28196,14419,21579,32317,17303
,,,,,,,,2578,20625,29656,15020,22733,32814,17419
,,,,,,,,2579,22712,32610,15459,23974,34134,18340
,,,,,,,,2580,25271,36241,16157,25756,35528,19272
,,,,,,,,2581,27799,39869,16895,27650,37037,20147
,,,,,,,,2582,30394,43564,17535,29394,37738,20675
,,,,,,,,2583,33668,48138,18019,30946,38822,21815
,,,,,,,,2584,37763,53695,18593,32867,41371,23463
,,,,,,,,2585,41222,57961,19539,35151,44448,25417
,,,,,,,,2586,41921,58830,20324,35788,46753,27111
,,,,,,,,2587,37461,52570,20189,34860,42900,24830
,,,,,,,,2588,32128,45087,18423,32020,37311,21551
,,,,,,,,2589,30743,43143,16600,29132,35123,20589
,,,,,,,,2590,28264,39664,15422,26870,32184,19253
,,,,,,,,2591,25031,35128,13856,24306,28605,17479
,,,,,,,,2592,22386,31416,12661,21922,25933,16235
,,,,,,,,2593,20349,28557,11830,20216,23918,15248
,,,,,,,,2594,19200,26944,11246,18941,22804,14621
,,,,,,,,2595,18466,25915,10931,18279,22187,14128
,,,,,,,,2596,18236,25533,10775,18141,22366,14002
,,,,,,,,2597,17458,24249,11018,18297,23174,13988
,,,,,,,,2598,16890,23636,11572,18358,25092,14876
,,,,,,,,2599,17249,24363,12284,18534,27754,15844
,,,,,,,,2600,18412,26166,13070,19459,30626,17045
,,,,,,,,2601,18872,26968,14040,20323,32049,17614
,,,,,,,,2602,19386,27733,14554,20853,32716,17863
,,,,,,,,2603,21011,30059,15012,21511,33978,18857
,,,,,,,,2604,23394,33532,15716,23043,35657,20008
,,,,,,,,2605,25690,36833,16613,24385,37004,21049
,,,,,,,,2606,28165,40385,17331,25859,37656,21750
,,,,,,,,2607,31407,44958,17789,27100,38777,22823
,,,,,,,,2608,35638,50709,18321,28974,41262,24503
,,,,,,,,2609,39078,54953,19257,31177,44328,26326
,,,,,,,,2610,39805,55861,19996,31601,46687,27423
,,,,,,,,2611,35787,50222,19919,30989,43013,24656
,,,,,,,,2612,30740,43139,18276,29025,37601,21103
,,,,,,,,2613,29592,41528,16467,26583,35455,19888
,,,,,,,,2614,27328,38351,15299,24406,32573,18487
,,,,,,,,2615,24320,34130,13915,22289,29125,16800
,,,,,,,,2616,21821,30623,12657,20470,26477,15520
,,,,,,,,2617,19883,27904,11846,19551,24617,14549
,,,,,,,,2618,18746,26308,11280,18722,23115,14060
,,,,,,,,2619,17942,25179,10911,18262,22412,13591
,,,,,,,,2620,17687,24776,10801,18161,22559,13519
,,,,,,,,2621,16942,23523,10949,18369,23340,13462
,,,,,,,,2622,16462,22966,11469,18409,25142,14397
,,,,,,,,2623,16739,23566,12253,18674,27806,15473
,,,,,,,,2624,17626,24983,13201,19443,30703,16603
,,,,,,,,2625,18215,26017,14113,20211,32376,17045
,,,,,,,,2626,18915,27007,14654,20520,33328,17072
,,,,,,,,2627,20750,29537,15254,20965,34822,17829
,,,,,,,,2628,23222,32976,16022,22164,36527,18634
,,,,,,,,2629,25681,36481,16851,23483,37906,19329
,,,,,,,,2630,28334,40310,17474,24658,38530,19785
,,,,,,,,2631,31803,45265,17910,26014,39462,20686
,,,,,,,,2632,36002,51126,18489,28112,41787,22267
,,,,,,,,2633,39419,55443,19332,30531,44622,23913
,,,,,,,,2634,40173,56377,20061,31404,47059,25287
,,,,,,,,2635,36223,50834,20007,30993,43448,23131
,,,,,,,,2636,31368,44020,18323,29084,38047,19940
,,,,,,,,2637,30210,42395,16592,26519,35725,19168
,,,,,,,,2638,27683,38849,15306,24361,32870,17930
,,,,,,,,2639,24603,34527,13859,21878,29413,16269
,,,,,,,,2640,22155,31092,12617,19893,26313,15146
,,,,,,,,2641,20126,28245,11730,19026,24546,14351
,,,,,,,,2642,19030,26706,11196,18034,23356,13920
,,,,,,,,2643,18241,25599,10865,17510,22625,13518
,,,,,,,,2644,18022,25244,10680,17355,22715,13357
,,,,,,,,2645,17264,23948,10891,17610,23505,13343
,,,,,,,,2646,16733,23286,11400,17549,25262,14161
,,,,,,,,2647,17192,24154,12172,17812,27896,15251
,,,,,,,,2648,18378,25991,12972,18597,30798,16417
,,,,,,,,2649,19111,27094,14114,19306,32566,16948
,,,,,,,,2650,19936,28284,14727,19659,33394,17029
,,,,,,,,2651,21862,30982,15229,20262,34698,17786
,,,,,,,,2652,24240,34357,15933,21613,36248,18543
,,,,,,,,2653,26531,37650,16687,22869,37515,19262
,,,,,,,,2654,28894,41084,17335,24355,38031,19731
,,,,,,,,2655,32090,45652,17745,25869,38793,20576
,,,,,,,,2656,36283,51533,18301,27881,41316,22109
,,,,,,,,2657,39552,55617,19185,30091,44035,23994
,,,,,,,,2658,40212,56431,19678,30978,46213,25624
,,,,,,,,2659,35968,50476,19550,30174,42504,23420
,,,,,,,,2660,30971,43463,17762,27983,36871,20061
,,,,,,,,2661,29738,41733,15945,25495,34438,19084
,,,,,,,,2662,27566,38685,14790,23658,31680,17830
,,,,,,,,2663,24811,34818,13477,21705,28576,16246
,,,,,,,,2664,22703,31860,12361,19961,26156,15232
,,,,,,,,2665,21742,30512,11701,19137,25454,15106
,,,,,,,,2666,19895,27920,11528,18542,23453,14092
,,,,,,,,2667,19160,26888,10874,17705,22730,13731
,,,,,,,,2668,18616,26078,10741,17551,22382,13527
,,,,,,,,2669,17376,24141,10660,17309,22296,13118
,,,,,,,,2670,16006,22403,10714,16516,22979,13535
,,,,,,,,2671,14428,20436,10973,15654,24289,13798
,,,,,,,,2672,14105,20167,11476,16128,26099,14149
,,,,,,,,2673,15411,22155,12351,17366,28586,15301
,,,,,,,,2674,17945,25692,13364,19189,30960,16502
,,,,,,,,2675,20487,29228,14422,21095,32810,17727
,,,,,,,,2676,23424,33320,15304,22883,34589,18746
,,,,,,,,2677,26530,37681,16254,24566,36182,19959
,,,,,,,,2678,28667,40838,17080,26204,36321,20243
,,,,,,,,2679,31020,44254,17446,27429,36469,20723
,,,,,,,,2680,33589,47779,17753,28566,36985,21036
,,,,,,,,2681,35290,49636,17989,29396,38346,21835
,,,,,,,,2682,34196,47990,17982,28882,38263,21600
,,,,,,,,2683,34122,47885,17622,28279,39123,22352
,,,,,,,,2684,32923,46202,17645,28650,38350,21806
,,,,,,,,2685,31517,44229,17132,27801,36366,20783
,,,,,,,,2686,29307,41128,15969,25928,33653,19572
,,,,,,,,2687,26526,37226,14527,23945,30374,17859
,,,,,,,,2688,23453,32912,13263,21824,26971,16190
