,biomass,biomass,conventional_hydroelectric,geothermal,geothermal,hydroelectric_pumped_storage,hydroelectric_pumped_storage,onshore_wind_turbine,small_hydroelectric,small_hydroelectric,solar_photovoltaic,biomass,biomass,conventional_hydroelectric,geothermal,geothermal,hydroelectric_pumped_storage,hydroelectric_pumped_storage,onshore_wind_turbine,small_hydroelectric,small_hydroelectric,solar_photovoltaic,biomass,biomass,conventional_hydroelectric,geothermal,geothermal,onshore_wind_turbine,solar_photovoltaic,biomass,biomass,conventional_hydroelectric,geothermal,geothermal,hydroelectric_pumped_storage,hydroelectric_pumped_storage,nuclear,onshore_wind_turbine,solar_photovoltaic,biomass,biomass,conventional_hydroelectric,geothermal,geothermal,hydroelectric_pumped_storage,hydroelectric_pumped_storage,nuclear,onshore_wind_turbine,solar_photovoltaic,biomass,biomass,conventional_hydroelectric,hydroelectric_pumped_storage,hydroelectric_pumped_storage,onshore_wind_turbine,solar_photovoltaic,naturalgas_ccccsavgcf,new_onshore_wind,new_floating_offshore_wind,new_floating_offshore_wind,new_floating_offshore_wind,new_floating_offshore_wind,new_floating_offshore_wind,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,battery,nuclear,naturalgas_ccs100,naturalgas_ccccsavgcf,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,battery,nuclear,naturalgas_ccs100,naturalgas_ccccsavgcf,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,battery,nuclear,naturalgas_ccs100,naturalgas_ccccsavgcf,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,battery,nuclear,naturalgas_ccs100,naturalgas_ccccsavgcf,new_onshore_wind,new_floating_offshore_wind,new_floating_offshore_wind,new_floating_offshore_wind,new_utility_pv,battery,nuclear,naturalgas_ccs100,naturalgas_ccccsavgcf,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,battery,nuclear,naturalgas_ccs100,new_biogas_CCGT,new_biogas_CCGT,new_biogas_CCGT,new_biogas_CCGT,new_biogas_CCGT,new_biogas_CCGT
999,1,1,0.163,1,1,1,1,0.0001,1,1,0.7505,1,1,0.163,1,1,1,1,0.387817047,1,1,0.751412589,1,1,0.45,1,1,0.382550969,0.638856481,1,1,0.282333333,1,1,1,1,1,0.043978798,0.920058577,1,1,0.374,1,1,1,1,1,0.2793,0.7062,1,1,0.411,1,1,0.427324016,0.577770258,1,1,0.013,0.5952,0.0041,0.5266,0.0089,0.9664,0.9907,0.9705,0.9909,1,1,1,1,0.4024,0.378,0.2918,0.964,0.9706,0.9879,0.9823,0.9656,0.9942,0.9946,0.9883,0.9957,0.9851,1,1,1,1,0.0007,0.2218,0.0539,0.7187,0.0762,0.1296,0.9012,0.9041,0.8878,0.8354,0.8881,0.8579,0.8372,0.8918,1,1,1,1,0.2047,0.1126,0.2054,0.0995,0.1615,0.2589,0.1066,0.841,0.9903,0.9417,0.8756,0.7853,0.9266,0.9346,0.9888,0.7255,0.9208,0.874,0.9262,1,1,1,1,0.3313,0.0008,0.0823,0.276,0.4269,1,1,1,1,0.82,0.821,0.8398,0.2262,0.8426,0.0848,0.8597,0.7527,0.6006,0.7514,0.7672,0.6302,1,1,1,1,1,1,1,1,1
1000,1,1,0.164,1,1,1,1,0.0087,1,1,0.6437,1,1,0.164,1,1,1,1,0.421886027,1,1,0.628318015,1,1,0.45,1,1,0.305732967,0.494958539,1,1,0.282333333,1,1,1,1,1,0.044461366,0.728734108,1,1,0.374,1,1,1,1,1,0.3998,0.6492,1,1,0.411,1,1,0.411876659,0.417611718,1,1,0,0.3918,0,0.3923,0.0042,0.8424,0.8606,0.8167,0.8692,1,1,1,1,0.4154,0.3314,0.3668,0.8169,0.8182,0.841,0.8355,0.8157,0.8615,0.8601,0.8496,0.876,0.8393,1,1,1,1,0.0006,0.1946,0.0427,0.7244,0.0707,0.1335,0.6648,0.7215,0.6463,0.6599,0.7089,0.6582,0.6396,0.7033,1,1,1,1,0.2027,0.148,0.1883,0.1179,0.1363,0.2694,0.146,0.5816,0.8242,0.7697,0.6669,0.5307,0.7562,0.7629,0.8241,0.5371,0.7603,0.6623,0.7535,1,1,1,1,0.2844,0,0.0303,0.2673,0.3555,1,1,1,1,0.8239,0.8208,0.8152,0.2522,0.8174,0.1138,0.8254,0.5113,0.392,0.5044,0.5146,0.3637,1,1,1,1,1,1,1,1,1
1001,1,1,0.164,1,1,1,1,0.0166,1,1,0.4606,1,1,0.164,1,1,1,1,0.383657697,1,1,0.432100206,1,1,0.45,1,1,0.310239295,0.25891115,1,1,0.282333333,1,1,1,1,1,0.036203366,0.433542652,1,1,0.373,1,1,1,1,1,0.4996,0.6064,1,1,0.411,1,1,0.346261121,0.079211061,1,1,0,0.2885,0,0.309,0.0089,0.6094,0.6406,0.5606,0.6446,1,1,1,1,0.3785,0.3317,0.325,0.5683,0.5614,0.5701,0.5594,0.5652,0.6076,0.6098,0.6034,0.6488,0.5984,1,1,1,1,0.0005,0.2742,0.0583,0.7353,0.1031,0.1613,0.3054,0.3798,0.3441,0.3019,0.3758,0.3946,0.3108,0.3904,1,1,1,1,0.1882,0.1817,0.1681,0.1407,0.1199,0.1983,0.186,0.2426,0.5443,0.4988,0.2905,0.2371,0.4784,0.491,0.5403,0.2603,0.4861,0.2989,0.4785,1,1,1,1,0.3356,0,0.0577,0.4451,0.2199,1,1,1,1,0.8266,0.8161,0.6857,0.2908,0.6695,0.1961,0.7448,0.1296,0.0039,0.1121,0.1083,0.0217,1,1,1,1,1,1,1,1,1
1002,1,1,0.164,1,1,1,1,0.0207,1,1,0.1546,1,1,0.164,1,1,1,1,0.292040451,1,1,0.082818524,1,1,0.449,1,1,0.428080156,0,1,1,0.282,1,1,1,1,1,0.074497794,0,1,1,0.373,1,1,1,1,1,0.6857,0.5107,1,1,0.41,1,1,0.37706629,0,1,1,0.0092,0.102,0.0017,0.1445,0.0134,0.1962,0.2476,0.1562,0.2577,1,1,1,1,0.3476,0.3729,0.3089,0.0033,0.0012,0.0498,0.0377,0.0021,0.2124,0.1745,0.1938,0.2647,0.1933,1,1,1,1,0.0006,0.3595,0.0977,0.7322,0.1941,0.1851,0,0,0,0,0,0.0005,0,0,1,1,1,1,0.3135,0.3245,0.2728,0.3233,0.1978,0.2777,0.3345,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.3803,0.0028,0.0829,0.4588,0,1,1,1,1,0.8275,0.7953,0.6043,0.4012,0.6045,0.3733,0.7204,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1003,1,1,0.164,1,1,1,1,0.0034,1,1,0,1,1,0.164,1,1,1,1,0.286663198,1,1,0,1,1,0.449,1,1,0.515142785,0,1,1,0.282,1,1,1,1,1,0.094553113,0,1,1,0.373,1,1,1,1,1,0.6415,0.346,1,1,0.41,1,1,0.422414646,0,1,1,0.0292,0.1117,0.0274,0.1289,0.008,0,0,0,0,1,1,1,1,0.3987,0.4661,0.3201,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0009,0.463,0.0612,0.7696,0.2677,0.2271,0,0,0,0,0,0,0,0,1,1,1,1,0.3693,0.4867,0.3539,0.4316,0.2763,0.4195,0.3803,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.3813,0,0.1317,0.532,0,1,1,1,1,0.8267,0.7738,0.6067,0.572,0.6279,0.5686,0.7213,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1004,1,1,0.164,1,1,1,1,0.0225,1,1,0,1,1,0.164,1,1,1,1,0.193814649,1,1,0,1,1,0.449,1,1,0.556831323,0,1,1,0.282,1,1,1,1,1,0.09595783,0,1,1,0.373,1,1,1,1,1,0.5767,0.1778,1,1,0.41,1,1,0.461332312,0,1,1,0.0197,0.1293,0.009,0.1111,0.0052,0,0,0,0,1,1,1,1,0.3213,0.481,0.3456,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0118,0.4968,0.0914,0.7931,0.2846,0.2372,0,0,0,0,0,0,0,0,1,1,1,1,0.3148,0.5448,0.3468,0.4526,0.3105,0.503,0.3922,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.4443,0,0.2568,0.6277,0,1,1,1,1,0.8156,0.7826,0.6812,0.5968,0.5967,0.5947,0.5607,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1005,1,1,0.165,1,1,1,1,0.0083,1,1,0,1,1,0.165,1,1,1,1,0.245518454,1,1,0,1,1,0.449,1,1,0.562729479,0,1,1,0.282,1,1,1,1,1,0.117873227,0,1,1,0.373,1,1,1,1,1,0.2506,0,1,1,0.41,1,1,0.438742069,0,1,1,0.0149,0.1748,0.0026,0.1598,0.0074,0,0,0,0,1,1,1,1,0.3415,0.4921,0.3789,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.039,0.4844,0.0604,0.8022,0.2437,0.2431,0,0,0,0,0,0,0,0,1,1,1,1,0.1664,0.6806,0.2111,0.5443,0.2289,0.3884,0.4471,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.5102,0.0241,0.314,0.6501,0,1,1,1,1,0.8196,0.7896,0.7215,0.6712,0.6168,0.622,0.5174,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1006,1,1,0.165,1,1,1,1,0.0045,1,1,0,1,1,0.165,1,1,1,1,0.376986694,1,1,0,1,1,0.449,1,1,0.539779696,0,1,1,0.281666667,1,1,1,1,1,0.102835249,0,1,1,0.373,1,1,1,1,1,0.5772,0,1,1,0.41,1,1,0.510842553,0,1,1,0.0046,0.1088,0,0.1403,0.0046,0,0,0,0,1,1,1,1,0.3997,0.5009,0.3647,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0261,0.4546,0.0515,0.8006,0.2375,0.2323,0,0,0,0,0,0,0,0,1,1,1,1,0.1844,0.6719,0.2018,0.5601,0.2197,0.4588,0.4577,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.5873,0.0312,0.272,0.6322,0,1,1,1,1,0.8221,0.8031,0.7899,0.6744,0.6804,0.6051,0.4949,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1007,1,1,0.165,1,1,1,1,0.0023,1,1,0,1,1,0.165,1,1,1,1,0.481741971,1,1,0,1,1,0.449,1,1,0.521934207,0,1,1,0.282,1,1,1,1,1,0.143579999,0,1,1,0.372,1,1,1,1,1,0.6328,0,1,1,0.41,1,1,0.471718826,0,1,1,0.0021,0.0566,0,0.1322,0.0126,0,0,0,0,1,1,1,1,0.4366,0.5057,0.3741,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0037,0.3639,0.0588,0.7888,0.2056,0.1878,0,0,0,0,0,0,0,0,1,1,1,1,0.1403,0.6891,0.1774,0.6088,0.1966,0.5144,0.5458,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.6624,0.0553,0.2833,0.6341,0,1,1,1,1,0.8209,0.8006,0.7874,0.6344,0.6602,0.4799,0.4641,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1008,1,1,0.165,1,1,1,1,0.0016,1,1,0,1,1,0.165,1,1,1,1,0.570845751,1,1,0,1,1,0.449,1,1,0.511863661,0,1,1,0.282,1,1,1,1,1,0.151962718,0,1,1,0.372,1,1,1,1,1,0.379,0,1,1,0.41,1,1,0.454895626,0,1,1,0.0173,0.023,0.0116,0.0743,0.0504,0,0,0,0,1,1,1,1,0.4725,0.4864,0.3748,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0007,0.3503,0.0626,0.7921,0.1786,0.1787,0,0,0,0,0,0,0,0,1,1,1,1,0.0988,0.6815,0.1447,0.6062,0.1538,0.4477,0.5659,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.7033,0.1759,0.3293,0.6418,0,1,1,1,1,0.8163,0.8012,0.7859,0.6894,0.6477,0.4859,0.4281,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1009,1,1,0.214,1,1,1,1,0.141,1,1,0,1,1,0.214,1,1,1,1,0.740072464,1,1,0,1,1,0.378,1,1,0.37891658,0,1,1,0.266,1,1,1,1,1,0.1505239,0,1,1,0.371,1,1,1,1,1,0.3757,0,1,1,0.356,1,1,0.34160446,0,1,1,0.1735,1,0.2016,1,0.1818,0,0,0,0,1,1,1,1,0.4212,0.2809,0.5523,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.5056,0.4831,0.3484,0.6634,0.2825,0.3006,0,0,0,0,0,0,0,0,1,1,1,1,0.2172,0.6066,0.1505,0.4901,0.1442,0.4161,0.4028,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.7638,0.0147,0.0343,0.1677,0,1,1,1,1,0.3805,0.502,0.5747,0.7099,0.4533,0.649,0.2899,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1010,1,1,0.214,1,1,1,1,0.2717,1,1,0,1,1,0.214,1,1,1,1,0.680268382,1,1,0,1,1,0.378,1,1,0.361346018,0,1,1,0.266,1,1,1,1,1,0.149259583,0,1,1,0.371,1,1,1,1,1,0.3464,0,1,1,0.356,1,1,0.287554427,0,1,1,0.1329,1,0.1898,1,0.1852,0,0,0,0,1,1,1,1,0.4052,0.3323,0.5753,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.5106,0.4513,0.3978,0.6943,0.2716,0.275,0,0,0,0,0,0,0,0,1,1,1,1,0.2714,0.6046,0.1927,0.4931,0.1718,0.3327,0.4123,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.765,0.0023,0.0563,0.1498,0,1,1,1,1,0.5756,0.4889,0.5048,0.7166,0.3865,0.6352,0.2406,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1011,1,1,0.214,1,1,1,1,0.251,1,1,0,1,1,0.214,1,1,1,1,0.571199584,1,1,0,1,1,0.378,1,1,0.349222522,0,1,1,0.266,1,1,1,1,1,0.148689137,0,1,1,0.37,1,1,1,1,1,0.2767,0,1,1,0.356,1,1,0.221786729,0,1,1,0.1568,1,0.2135,1,0.1526,0,0,0,0,1,1,1,1,0.4189,0.3275,0.6274,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.225,0.4275,0.1908,0.6554,0.2651,0.2426,0,0,0,0,0,0,0,0,1,1,1,1,0.426,0.6636,0.3322,0.5325,0.2648,0.224,0.4768,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.6955,0.0005,0.0185,0.0741,0,1,1,1,1,0.5331,0.4098,0.4043,0.6656,0.3276,0.5487,0.1684,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1012,1,1,0.214,1,1,1,1,0.2978,1,1,0,1,1,0.214,1,1,1,1,0.548931548,1,1,0,1,1,0.378,1,1,0.342972357,0,1,1,0.266,1,1,1,1,1,0.135729595,0,1,1,0.37,1,1,1,1,1,0.2009,0,1,1,0.356,1,1,0.190390716,0,1,1,0.0794,1,0.1167,1,0.1228,0,0,0,0,1,1,1,1,0.4083,0.3467,0.5899,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.1801,0.4223,0.165,0.6858,0.2606,0.244,0,0,0,0,0,0,0,0,1,1,1,1,0.6104,0.6456,0.5079,0.5011,0.384,0.1994,0.4849,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.6034,0,0.0076,0.0314,0,1,1,1,1,0.1768,0.2286,0.2977,0.5988,0.2907,0.5101,0.1395,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1013,1,1,0.214,1,1,1,1,0.1624,1,1,0,1,1,0.214,1,1,1,1,0.767615512,1,1,0,1,1,0.378,1,1,0.367779696,0,1,1,0.266,1,1,1,1,1,0.122321276,0,1,1,0.37,1,1,1,1,1,0.1509,0,1,1,0.356,1,1,0.162045917,0,1,1,0.0207,1,0.0367,1,0.0532,0,0,0,0,1,1,1,1,0.4809,0.4447,0.5912,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.2687,0.4607,0.1992,0.7037,0.2983,0.255,0,0,0,0,0,0,0,0,1,1,1,1,0.662,0.62,0.4925,0.4934,0.3897,0.1158,0.5017,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.5482,0,0,0.0167,0,1,1,1,1,0.0766,0.1852,0.2136,0.5637,0.2357,0.4817,0.1113,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1014,1,1,0.214,1,1,1,1,0.1493,1,1,0,1,1,0.214,1,1,1,1,0.730010862,1,1,0,1,1,0.378,1,1,0.353394268,0,1,1,0.266,1,1,1,1,1,0.111671751,0,1,1,0.37,1,1,1,1,1,0.2035,0,1,1,0.356,1,1,0.171958113,0,1,1,0,1,0.003,1,0.0343,0,0,0,0,1,1,1,1,0.373,0.3061,0.537,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.1765,0.4348,0.1409,0.6511,0.3422,0.2556,0,0,0,0,0,0,0,0,1,1,1,1,0.7569,0.6336,0.6109,0.5104,0.4926,0.1368,0.4889,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.4464,0.0429,0.0061,0.0129,0,1,1,1,1,0.0626,0.142,0.1398,0.4943,0.2038,0.3807,0.1426,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1015,1,1,0.214,1,1,1,1,0.1507,1,1,0,1,1,0.214,1,1,1,1,0.670313116,1,1,0,1,1,0.378,1,1,0.336261494,0,1,1,0.266,1,1,1,1,1,0.109639802,0.020316193,1,1,0.37,1,1,1,1,1,0.1874,0,1,1,0.356,1,1,0.138027004,0.054811027,1,1,0,1,0,0.964,0.0077,0,0,0,0,1,1,1,1,0.3706,0.2774,0.5625,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.3027,0.4979,0.2121,0.7046,0.3623,0.3041,0,0,0,0,0,0,0,0,1,1,1,1,0.7466,0.6172,0.6259,0.4907,0.5181,0.1217,0.4522,0.2392,0,0,0.0221,0.2249,0,0,0,0.2195,0,0.0421,0,1,1,1,1,0.437,0.0543,0.0207,0.0232,0,1,1,1,1,0.144,0.1569,0.1129,0.4361,0.1652,0.3441,0.1659,0.0073,0,0.0135,0.0202,0.0005,1,1,1,1,1,1,1,1,1
1016,1,1,0.214,1,1,1,1,0.1124,1,1,0.0226,1,1,0.214,1,1,1,1,0.698520823,1,1,0.148550144,1,1,0.378,1,1,0.35265833,0.070157224,1,1,0.266,1,1,1,1,1,0.085666581,0.278617535,1,1,0.37,1,1,1,1,1,0.1905,0.0162,1,1,0.356,1,1,0.143863529,0.232912022,1,1,0,1,0,0.9703,0.0131,0.0254,0,0.0132,0.0007,1,1,1,1,0.4211,0.2776,0.5352,0.3206,0.3402,0.311,0.3129,0.3132,0.0829,0.2696,0.1787,0.162,0.0508,1,1,1,1,0.152,0.5385,0.1518,0.7045,0.3653,0.335,0.1294,0.054,0.1486,0.2983,0.0451,0.1501,0.289,0.0817,1,1,1,1,0.7147,0.5405,0.5799,0.3955,0.4724,0.1049,0.3533,0.6277,0.3152,0.3888,0.4551,0.6172,0.2197,0.407,0.2926,0.6085,0.2712,0.4357,0.4255,1,1,1,1,0.5156,0.0273,0.0693,0.0326,0,1,1,1,1,0.3207,0.2362,0.134,0.4517,0.1692,0.3387,0.1805,0.2551,0.1573,0.2914,0.3054,0.1921,1,1,1,1,1,1,1,1,1
1017,1,1,0.214,1,1,1,1,0.0946,1,1,0.2418,1,1,0.214,1,1,1,1,0.636575788,1,1,0.361393861,1,1,0.378,1,1,0.371741539,0.293848663,1,1,0.266,1,1,1,1,1,0.061951962,0.571935304,1,1,0.37,1,1,1,1,1,0.2001,0.163,1,1,0.356,1,1,0.123092027,0.428759906,1,1,0.0263,0.9975,0.0174,0.917,0.0296,0.336,0.2041,0.2579,0.2943,1,1,1,1,0.3867,0.2371,0.4302,0.6485,0.6574,0.6456,0.6455,0.6472,0.3924,0.5675,0.4578,0.494,0.3667,1,1,1,1,0.0253,0.4379,0.0857,0.6557,0.3291,0.2518,0.5254,0.2246,0.545,0.6537,0.2555,0.5409,0.6475,0.3237,1,1,1,1,0.6326,0.384,0.4773,0.2389,0.363,0.1319,0.198,0.8692,0.6497,0.4746,0.7131,0.8614,0.5285,0.4829,0.617,0.8525,0.4697,0.6884,0.5598,1,1,1,1,0.4618,0.0543,0.1027,0.0585,0.4438,1,1,1,1,0.5973,0.2991,0.163,0.3923,0.2102,0.2554,0.2091,0.4964,0.2973,0.4625,0.4975,0.3869,1,1,1,1,1,1,1,1,1
1018,1,1,0.214,1,1,1,1,0.0525,1,1,0.366,1,1,0.214,1,1,1,1,0.539394746,1,1,0.52516655,1,1,0.378,1,1,0.461361717,0.452662984,1,1,0.266,1,1,1,1,1,0.079802324,0.771793146,1,1,0.37,1,1,1,1,1,0.2685,0.363,1,1,0.356,1,1,0.090577155,0.582749401,1,1,0.0582,0.8476,0.0634,0.6647,0.0658,0.5274,0.4883,0.5424,0.5033,1,1,1,1,0.2799,0.171,0.4427,0.8442,0.8487,0.8519,0.8436,0.8441,0.5672,0.6505,0.6485,0.7092,0.5836,1,1,1,1,0.0143,0.3821,0.0707,0.6336,0.3731,0.2452,0.8112,0.5612,0.7947,0.8539,0.5059,0.7877,0.8487,0.5117,1,1,1,1,0.6647,0.4859,0.4935,0.3488,0.3909,0.3099,0.2702,0.9994,0.8236,0.8138,0.8862,0.9953,0.6896,0.7832,0.817,0.9895,0.7148,0.8442,0.7089,1,1,1,1,0.3966,0.1235,0.2221,0.14,0.5241,1,1,1,1,0.3058,0.1698,0.0847,0.2952,0.1093,0.2013,0.1345,0.7195,0.5846,0.626,0.6272,0.5314,1,1,1,1,1,1,1,1,1
1019,1,1,0.214,1,1,1,1,0.0127,1,1,0.5167,1,1,0.214,1,1,1,1,0.575852131,1,1,0.554438976,1,1,0.378,1,1,0.505712345,0.586552281,1,1,0.266,1,1,1,1,1,0.111400522,0.876499469,1,1,0.37,1,1,1,1,1,0.3012,0.4403,1,1,0.356,1,1,0.092302912,0.583792042,1,1,0.1319,0.6607,0.091,0.5168,0.0935,0.6975,0.8271,0.7302,0.7277,1,1,1,1,0.2819,0.0999,0.4281,0.9432,0.9451,0.9054,0.889,0.9426,0.6618,0.588,0.7459,0.8599,0.6818,1,1,1,1,0,0.2901,0.026,0.6829,0.3858,0.192,0.9405,0.7337,0.9278,0.9413,0.6676,0.9225,0.9275,0.6557,1,1,1,1,0.6892,0.5059,0.5248,0.4347,0.4366,0.3088,0.3758,1,0.9163,0.9682,0.9251,1,0.7372,0.9344,0.9416,1,0.8109,0.8859,0.873,1,1,1,1,0.4805,0.1283,0.2638,0.2243,0.7005,1,1,1,1,0.0699,0.0399,0.0481,0.3493,0.0755,0.2677,0.0976,0.8056,0.5739,0.7381,0.7496,0.5783,1,1,1,1,1,1,1,1,1
1020,1,1,0.214,1,1,1,1,0.0038,1,1,0.6609,1,1,0.214,1,1,1,1,0.550898399,1,1,0.539812042,1,1,0.378,1,1,0.428960836,0.63579413,1,1,0.266,1,1,1,1,1,0.143604921,0.902578597,1,1,0.37,1,1,1,1,1,0.4799,0.4299,1,1,0.356,1,1,0.11161225,0.561200759,1,1,0.1616,0.7771,0.1217,0.6637,0.0777,0.8058,0.9844,0.9217,0.8251,1,1,1,1,0.2943,0.1128,0.3411,0.9799,0.9795,0.6426,0.7141,0.981,0.7048,0.5172,0.8288,0.8923,0.8148,1,1,1,1,0,0.2495,0.0111,0.5603,0.3664,0.1929,0.9711,0.9067,0.969,0.9495,0.8243,0.9687,0.9093,0.8045,1,1,1,1,0.6931,0.5918,0.5741,0.5823,0.5154,0.3054,0.5013,1,0.8886,0.9915,0.8556,1,0.9563,0.973,0.9417,1,0.9121,0.8223,0.9203,1,1,1,1,0.4115,0.2331,0.3696,0.3128,0.8005,1,1,1,1,0.0026,0.0115,0.0539,0.4066,0.0974,0.3138,0.1014,0.7569,0.4836,0.7324,0.7323,0.5248,1,1,1,1,1,1,1,1,1
1021,1,1,0.214,1,1,1,1,0.0014,1,1,0.7519,1,1,0.214,1,1,1,1,0.654159203,1,1,0.607739284,1,1,0.378,1,1,0.409863528,0.601582297,1,1,0.266,1,1,1,1,1,0.211124864,0.900692029,1,1,0.37,1,1,1,1,1,0.7539,0.4555,1,1,0.356,1,1,0.172100581,0.474902141,1,1,0.0629,0.9749,0.0403,0.9765,0.0349,0.89,0.9901,0.9933,0.9814,1,1,1,1,0.3056,0.2032,0.3182,0.983,0.9838,0.5822,0.5543,0.985,0.8442,0.5216,0.8576,0.9335,0.9183,1,1,1,1,0.0019,0.2863,0.0075,0.5627,0.3989,0.2259,0.8986,0.8233,0.9547,0.8165,0.8264,0.9779,0.822,0.8708,1,1,1,1,0.7418,0.7422,0.6517,0.7073,0.6048,0.2919,0.6536,1,0.883,0.9944,0.6821,1,0.9957,0.989,0.9574,1,0.9857,0.6654,0.9682,1,1,1,1,0.2603,0.258,0.3022,0.3337,0.8769,1,1,1,1,0.0019,0.0234,0.0593,0.6202,0.1275,0.4415,0.1466,0.6185,0.491,0.627,0.6485,0.5068,1,1,1,1,1,1,1,1,1
1022,1,1,0.214,1,1,1,1,0.0021,1,1,0.7883,1,1,0.214,1,1,1,1,0.740389216,1,1,0.642593035,1,1,0.378,1,1,0.384889242,0.636486666,1,1,0.266,1,1,1,1,1,0.221195596,0.912999297,1,1,0.37,1,1,1,1,1,0.334,0.4188,1,1,0.356,1,1,0.33874768,0.400131496,1,1,0.0355,0.9517,0.0302,0.949,0.0318,0.9564,0.9999,0.9855,1,1,1,1,1,0.3451,0.2649,0.3779,0.963,0.9452,0.5574,0.5487,0.9784,0.8965,0.6294,0.8608,0.9576,0.9041,1,1,1,1,0.052,0.2611,0.0315,0.6083,0.4146,0.2187,0.9078,0.8127,0.9155,0.7108,0.8299,0.9542,0.77,0.8876,1,1,1,1,0.7822,0.7659,0.7082,0.7354,0.6841,0.2197,0.7064,1,0.9664,0.9998,0.5039,1,0.999,0.9979,0.9501,1,0.9938,0.5381,0.9923,1,1,1,1,0.23,0.1645,0.0995,0.2979,0.8828,1,1,1,1,0.0025,0.0137,0.0716,0.7179,0.1437,0.6554,0.1571,0.554,0.3925,0.5298,0.5289,0.4275,1,1,1,1,1,1,1,1,1
