,ev_load_shifting_z1,ev_load_shifting_z2,ev_load_shifting_z3,ev_load_shifting_z4,ev_load_shifting_z5,ev_load_shifting_z6
536,0.651,0.406,0.5,0.409,0.573,0.501
537,0.575,0.402,0.447,0.374,0.528,0.434
538,0.503,0.367,0.41,0.366,0.494,0.43
539,0.495,0.367,0.419,0.394,0.523,0.461
540,0.52,0.4,0.432,0.42,0.566,0.442
541,0.497,0.417,0.419,0.428,0.565,0.444
542,0.496,0.429,0.426,0.455,0.593,0.472
543,0.519,0.46,0.447,0.488,0.632,0.513
544,0.555,0.492,0.478,0.515,0.68,0.564
545,0.614,0.525,0.495,0.487,0.729,0.579
546,0.63,0.478,0.521,0.485,0.629,0.589
547,0.64,0.489,0.527,0.468,0.63,0.578
548,0.614,0.468,0.513,0.447,0.613,0.584
549,0.594,0.45,0.499,0.426,0.595,0.548
550,0.544,0.426,0.46,0.378,0.546,0.481
551,0.466,0.371,0.395,0.303,0.459,0.356
552,0.35,0.285,0.312,0.22,0.341,0.279
553,0.28,0.21,0.252,0.165,0.272,0.2
554,0.219,0.153,0.208,0.13,0.216,0.199
555,0.215,0.129,0.203,0.125,0.211,0.179
556,0.201,0.12,0.201,0.128,0.198,0.214
557,0.239,0.131,0.237,0.171,0.229,0.241
558,0.298,0.167,0.331,0.276,0.281,0.483
559,0.554,0.311,0.481,0.399,0.511,0.567
560,0.651,0.412,0.502,0.413,0.587,0.494
561,0.574,0.406,0.447,0.376,0.54,0.427
562,0.501,0.369,0.413,0.365,0.511,0.428
563,0.489,0.368,0.422,0.393,0.541,0.461
564,0.514,0.398,0.433,0.415,0.585,0.436
565,0.49,0.413,0.419,0.425,0.587,0.439
566,0.485,0.426,0.422,0.452,0.613,0.465
567,0.505,0.457,0.443,0.484,0.657,0.509
568,0.536,0.489,0.471,0.511,0.703,0.557
569,0.589,0.522,0.489,0.487,0.754,0.574
570,0.606,0.477,0.514,0.485,0.641,0.584
571,0.621,0.488,0.521,0.467,0.637,0.577
572,0.606,0.465,0.512,0.447,0.617,0.584
573,0.593,0.451,0.504,0.428,0.602,0.56
574,0.546,0.428,0.46,0.38,0.555,0.484
575,0.466,0.373,0.396,0.307,0.471,0.354
576,0.352,0.288,0.315,0.226,0.354,0.282
577,0.282,0.211,0.253,0.164,0.279,0.201
578,0.221,0.153,0.208,0.13,0.22,0.201
579,0.218,0.129,0.204,0.124,0.213,0.182
580,0.205,0.119,0.201,0.128,0.198,0.215
581,0.245,0.131,0.237,0.173,0.229,0.242
582,0.306,0.167,0.336,0.275,0.28,0.483
583,0.577,0.307,0.491,0.4,0.516,0.577
584,0.687,0.413,0.506,0.415,0.589,0.504
585,0.593,0.408,0.444,0.38,0.547,0.435
586,0.51,0.373,0.406,0.372,0.519,0.434
587,0.487,0.372,0.412,0.398,0.551,0.46
588,0.508,0.403,0.42,0.423,0.595,0.432
589,0.48,0.42,0.406,0.434,0.601,0.434
590,0.475,0.436,0.413,0.462,0.633,0.457
591,0.495,0.466,0.434,0.492,0.681,0.499
592,0.526,0.496,0.461,0.512,0.731,0.554
593,0.58,0.526,0.481,0.486,0.783,0.563
594,0.604,0.476,0.508,0.488,0.662,0.582
595,0.621,0.491,0.518,0.47,0.657,0.574
596,0.603,0.47,0.51,0.45,0.633,0.581
597,0.589,0.453,0.502,0.43,0.613,0.554
598,0.547,0.43,0.455,0.381,0.565,0.475
599,0.461,0.376,0.386,0.309,0.478,0.344
600,0.349,0.292,0.306,0.223,0.356,0.269
601,0.276,0.211,0.24,0.164,0.28,0.19
602,0.215,0.154,0.197,0.129,0.22,0.189
603,0.212,0.129,0.193,0.123,0.215,0.169
604,0.199,0.118,0.19,0.127,0.203,0.202
605,0.238,0.129,0.223,0.17,0.233,0.229
606,0.298,0.165,0.322,0.275,0.284,0.467
607,0.565,0.306,0.479,0.399,0.527,0.572
608,0.682,0.412,0.504,0.413,0.609,0.5
609,0.596,0.406,0.445,0.379,0.555,0.432
610,0.512,0.373,0.403,0.374,0.516,0.425
611,0.491,0.374,0.409,0.395,0.541,0.453
612,0.513,0.402,0.419,0.418,0.577,0.431
613,0.488,0.416,0.406,0.424,0.572,0.438
614,0.483,0.426,0.412,0.45,0.596,0.464
615,0.503,0.455,0.432,0.479,0.632,0.504
616,0.536,0.484,0.46,0.5,0.674,0.55
617,0.591,0.512,0.48,0.475,0.719,0.566
618,0.61,0.467,0.508,0.478,0.621,0.582
619,0.624,0.481,0.514,0.462,0.624,0.571
620,0.603,0.461,0.504,0.441,0.608,0.575
621,0.588,0.444,0.498,0.423,0.591,0.555
622,0.545,0.423,0.457,0.377,0.549,0.476
623,0.465,0.371,0.388,0.305,0.467,0.346
624,0.349,0.288,0.305,0.222,0.35,0.27
625,0.277,0.21,0.242,0.163,0.275,0.191
626,0.216,0.153,0.198,0.129,0.216,0.187
627,0.211,0.129,0.193,0.123,0.211,0.168
628,0.197,0.118,0.19,0.126,0.196,0.198
629,0.232,0.129,0.221,0.167,0.227,0.225
630,0.286,0.163,0.313,0.273,0.28,0.456
631,0.538,0.304,0.469,0.395,0.515,0.558
632,0.652,0.407,0.494,0.408,0.592,0.496
633,0.575,0.402,0.439,0.373,0.537,0.427
634,0.504,0.366,0.403,0.365,0.501,0.428
635,0.491,0.364,0.412,0.387,0.526,0.456
636,0.515,0.394,0.421,0.412,0.561,0.428
637,0.493,0.411,0.409,0.422,0.553,0.434
638,0.488,0.423,0.413,0.452,0.57,0.455
639,0.508,0.457,0.434,0.484,0.603,0.485
640,0.541,0.489,0.461,0.507,0.64,0.526
641,0.598,0.518,0.481,0.477,0.681,0.542
642,0.611,0.468,0.504,0.474,0.598,0.555
643,0.614,0.477,0.503,0.455,0.599,0.545
644,0.589,0.453,0.493,0.435,0.577,0.552
645,0.576,0.437,0.486,0.416,0.562,0.534
646,0.541,0.415,0.451,0.372,0.521,0.472
647,0.466,0.367,0.388,0.303,0.452,0.346
648,0.351,0.286,0.31,0.23,0.34,0.31
649,0.296,0.222,0.272,0.185,0.283,0.238
650,0.239,0.176,0.227,0.146,0.229,0.206
651,0.207,0.142,0.201,0.121,0.2,0.176
652,0.182,0.117,0.187,0.109,0.177,0.175
653,0.183,0.108,0.195,0.124,0.179,0.203
654,0.214,0.125,0.248,0.185,0.209,0.286
655,0.337,0.194,0.321,0.263,0.313,0.407
656,0.476,0.271,0.429,0.37,0.425,0.582
657,0.653,0.392,0.545,0.468,0.573,0.629
658,0.698,0.474,0.589,0.52,0.618,0.68
659,0.723,0.527,0.622,0.558,0.668,0.684
660,0.723,0.559,0.615,0.571,0.664,0.679
661,0.705,0.571,0.603,0.581,0.659,0.644
662,0.668,0.577,0.579,0.581,0.628,0.625
663,0.666,0.58,0.584,0.598,0.629,0.678
664,0.708,0.607,0.605,0.597,0.661,0.624
665,0.679,0.598,0.563,0.525,0.623,0.615
666,0.677,0.513,0.579,0.52,0.569,0.65
667,0.713,0.524,0.601,0.523,0.616,0.699
668,0.743,0.528,0.627,0.529,0.653,0.725
669,0.744,0.537,0.612,0.501,0.651,0.625
670,0.63,0.491,0.53,0.429,0.549,0.54
671,0.523,0.42,0.461,0.365,0.475,0.479
672,0.441,0.361,0.389,0.291,0.404,0.314
673,0.295,0.263,0.237,0.185,0.281,0.194
674,0.215,0.174,0.18,0.137,0.207,0.177
675,0.19,0.134,0.166,0.123,0.189,0.166
676,0.183,0.122,0.158,0.111,0.18,0.136
677,0.161,0.106,0.15,0.111,0.16,0.158
678,0.189,0.111,0.201,0.169,0.187,0.246
679,0.291,0.177,0.293,0.274,0.295,0.421
680,0.485,0.291,0.425,0.398,0.442,0.555
681,0.638,0.411,0.523,0.488,0.557,0.646
682,0.719,0.5,0.575,0.543,0.628,0.678
683,0.737,0.546,0.613,0.583,0.667,0.742
684,0.772,0.591,0.624,0.599,0.699,0.694
685,0.72,0.593,0.589,0.584,0.666,0.668
686,0.693,0.578,0.578,0.588,0.664,0.706
687,0.718,0.595,0.589,0.592,0.694,0.644
688,0.651,0.582,0.555,0.559,0.646,0.659
689,0.681,0.564,0.549,0.522,0.665,0.625
690,0.663,0.513,0.555,0.521,0.611,0.678
691,0.687,0.528,0.579,0.542,0.645,0.767
692,0.748,0.556,0.606,0.549,0.69,0.697
693,0.667,0.542,0.549,0.496,0.615,0.661
694,0.609,0.497,0.5,0.44,0.558,0.543
695,0.499,0.429,0.419,0.361,0.456,0.447
696,0.416,0.355,0.339,0.276,0.382,0.26
697,0.273,0.25,0.218,0.176,0.259,0.195
698,0.223,0.169,0.176,0.138,0.216,0.16
699,0.192,0.132,0.157,0.121,0.19,0.165
700,0.199,0.122,0.163,0.13,0.196,0.172
701,0.214,0.128,0.182,0.165,0.211,0.216
702,0.282,0.162,0.29,0.286,0.274,0.468
703,0.559,0.317,0.466,0.432,0.508,0.58
704,0.686,0.45,0.504,0.45,0.598,0.51
705,0.598,0.442,0.445,0.409,0.542,0.466
706,0.543,0.404,0.417,0.395,0.527,0.448
707,0.526,0.393,0.421,0.413,0.55,0.488
708,0.554,0.419,0.434,0.432,0.594,0.467
709,0.529,0.43,0.415,0.43,0.593,0.449
710,0.501,0.428,0.401,0.431,0.59,0.45
711,0.499,0.432,0.404,0.44,0.604,0.464
712,0.508,0.44,0.416,0.447,0.619,0.501
713,0.555,0.455,0.433,0.437,0.647,0.556
714,0.614,0.436,0.494,0.478,0.607,0.625
715,0.67,0.488,0.522,0.485,0.644,0.591
716,0.63,0.483,0.493,0.453,0.592,0.549
717,0.582,0.451,0.465,0.421,0.544,0.52
718,0.539,0.421,0.431,0.38,0.498,0.466
719,0.475,0.378,0.374,0.308,0.438,0.333
720,0.355,0.299,0.162,0.148,0.327,0.137
721,0.141,0.112,0.212,0.162,0.131,0.197
722,0.232,0.174,0.184,0.142,0.219,0.163
723,0.199,0.136,0.162,0.125,0.189,0.168
724,0.204,0.125,0.168,0.133,0.194,0.174
725,0.22,0.132,0.187,0.168,0.207,0.219
726,0.291,0.166,0.296,0.291,0.274,0.47
727,0.582,0.321,0.471,0.432,0.51,0.589
728,0.712,0.45,0.506,0.449,0.595,0.513
729,0.618,0.443,0.446,0.409,0.54,0.467
730,0.556,0.405,0.415,0.397,0.518,0.45
731,0.532,0.396,0.418,0.412,0.536,0.493
732,0.559,0.419,0.432,0.431,0.58,0.468
733,0.537,0.43,0.413,0.429,0.575,0.454
734,0.509,0.428,0.4,0.432,0.571,0.46
735,0.509,0.434,0.403,0.441,0.584,0.47
736,0.522,0.441,0.415,0.45,0.597,0.501
737,0.573,0.456,0.435,0.439,0.627,0.557
738,0.622,0.437,0.491,0.478,0.601,0.623
739,0.676,0.486,0.518,0.485,0.637,0.584
740,0.633,0.482,0.489,0.454,0.587,0.548
741,0.581,0.45,0.461,0.421,0.539,0.518
742,0.543,0.421,0.429,0.382,0.497,0.467
743,0.475,0.379,0.373,0.317,0.434,0.34
744,0.353,0.3,0.285,0.232,0.325,0.268
745,0.28,0.221,0.225,0.182,0.257,0.204
746,0.228,0.175,0.181,0.141,0.214,0.167
747,0.195,0.136,0.16,0.125,0.187,0.172
748,0.199,0.125,0.166,0.133,0.194,0.179
749,0.214,0.132,0.185,0.17,0.208,0.225
750,0.283,0.167,0.291,0.291,0.274,0.48
751,0.578,0.321,0.468,0.429,0.513,0.599
752,0.71,0.447,0.501,0.444,0.596,0.509
753,0.615,0.436,0.442,0.402,0.532,0.461
754,0.55,0.397,0.41,0.392,0.503,0.445
755,0.524,0.39,0.416,0.406,0.509,0.489
756,0.553,0.413,0.426,0.424,0.541,0.467
757,0.526,0.421,0.408,0.42,0.525,0.454
758,0.501,0.417,0.396,0.42,0.51,0.456
759,0.5,0.419,0.397,0.425,0.514,0.465
760,0.512,0.424,0.41,0.432,0.526,0.502
761,0.567,0.437,0.432,0.422,0.559,0.558
762,0.63,0.424,0.494,0.466,0.58,0.617
763,0.687,0.476,0.522,0.475,0.619,0.583
764,0.647,0.472,0.495,0.444,0.575,0.545
765,0.601,0.441,0.469,0.414,0.53,0.519
766,0.567,0.414,0.435,0.375,0.488,0.465
767,0.48,0.373,0.374,0.313,0.43,0.337
768,0.351,0.296,0.28,0.225,0.322,0.27
769,0.28,0.215,0.222,0.173,0.255,0.208
770,0.229,0.166,0.179,0.136,0.211,0.172
771,0.195,0.13,0.16,0.12,0.183,0.176
772,0.201,0.121,0.165,0.129,0.187,0.184
773,0.216,0.128,0.184,0.164,0.197,0.229
774,0.286,0.16,0.294,0.283,0.253,0.483
775,0.612,0.312,0.469,0.406,0.473,0.603
776,0.753,0.423,0.509,0.418,0.581,0.524
777,0.656,0.411,0.45,0.376,0.517,0.468
778,0.585,0.371,0.421,0.364,0.484,0.45
779,0.548,0.361,0.425,0.377,0.482,0.488
780,0.579,0.382,0.438,0.391,0.514,0.464
781,0.555,0.387,0.419,0.384,0.496,0.446
782,0.526,0.381,0.404,0.382,0.477,0.445
783,0.524,0.381,0.405,0.383,0.479,0.456
784,0.539,0.383,0.419,0.394,0.49,0.498
785,0.597,0.401,0.446,0.4,0.534,0.56
786,0.659,0.403,0.508,0.446,0.573,0.627
787,0.713,0.456,0.537,0.455,0.611,0.59
788,0.67,0.453,0.51,0.427,0.564,0.554
789,0.622,0.424,0.486,0.398,0.518,0.525
790,0.596,0.397,0.439,0.36,0.482,0.466
791,0.491,0.357,0.376,0.307,0.415,0.332
792,0.358,0.29,0.283,0.219,0.306,0.26
793,0.279,0.208,0.222,0.168,0.235,0.197
794,0.227,0.161,0.178,0.132,0.189,0.161
795,0.193,0.126,0.158,0.116,0.16,0.164
796,0.199,0.116,0.163,0.124,0.16,0.171
797,0.216,0.122,0.181,0.157,0.167,0.213
798,0.284,0.153,0.293,0.273,0.221,0.456
799,0.618,0.303,0.469,0.403,0.434,0.577
800,0.764,0.42,0.514,0.422,0.544,0.503
801,0.671,0.414,0.448,0.377,0.49,0.464
802,0.599,0.372,0.419,0.361,0.456,0.446
803,0.562,0.358,0.423,0.369,0.447,0.487
804,0.595,0.375,0.436,0.378,0.482,0.467
805,0.568,0.375,0.414,0.362,0.466,0.446
806,0.539,0.358,0.4,0.352,0.447,0.443
807,0.539,0.351,0.402,0.351,0.449,0.451
808,0.555,0.351,0.419,0.359,0.46,0.485
809,0.615,0.367,0.45,0.375,0.504,0.546
810,0.666,0.381,0.511,0.423,0.557,0.613
811,0.716,0.433,0.536,0.436,0.593,0.579
812,0.67,0.433,0.506,0.408,0.546,0.546
813,0.624,0.406,0.485,0.385,0.502,0.523
814,0.607,0.385,0.43,0.351,0.477,0.464
815,0.498,0.345,0.363,0.294,0.406,0.332
816,0.366,0.278,0.268,0.221,0.297,0.285
817,0.295,0.214,0.22,0.172,0.233,0.193
818,0.216,0.162,0.166,0.128,0.166,0.177
819,0.193,0.125,0.154,0.114,0.144,0.167
820,0.183,0.114,0.144,0.102,0.13,0.138
821,0.163,0.098,0.136,0.104,0.112,0.162
822,0.193,0.102,0.206,0.161,0.131,0.267
823,0.359,0.17,0.295,0.263,0.241,0.443
824,0.561,0.277,0.416,0.378,0.376,0.586
825,0.711,0.39,0.506,0.457,0.48,0.675
826,0.781,0.465,0.548,0.495,0.542,0.7
827,0.771,0.496,0.591,0.529,0.555,0.767
828,0.821,0.54,0.607,0.534,0.616,0.721
829,0.764,0.529,0.567,0.508,0.586,0.686
830,0.733,0.503,0.557,0.502,0.577,0.719
831,0.759,0.51,0.561,0.5,0.6,0.652
832,0.692,0.491,0.528,0.469,0.548,0.672
833,0.734,0.478,0.569,0.472,0.576,0.664
834,0.731,0.474,0.588,0.489,0.576,0.682
835,0.763,0.491,0.607,0.51,0.615,0.757
836,0.833,0.522,0.632,0.52,0.665,0.689
837,0.753,0.513,0.582,0.474,0.594,0.647
838,0.7,0.473,0.475,0.412,0.547,0.493
839,0.526,0.392,0.387,0.322,0.428,0.406
840,0.434,0.315,0.307,0.236,0.343,0.251
841,0.344,0.252,0.261,0.191,0.263,0.209
842,0.245,0.178,0.187,0.126,0.179,0.16
843,0.192,0.119,0.155,0.1,0.136,0.153
844,0.182,0.099,0.148,0.092,0.125,0.135
845,0.168,0.089,0.143,0.095,0.112,0.148
846,0.189,0.092,0.196,0.148,0.126,0.245
847,0.333,0.156,0.295,0.254,0.224,0.413
848,0.539,0.268,0.432,0.383,0.356,0.589
849,0.727,0.403,0.55,0.479,0.482,0.669
850,0.795,0.488,0.582,0.498,0.538,0.68
851,0.788,0.498,0.616,0.534,0.539,0.714
852,0.834,0.541,0.639,0.553,0.586,0.732
853,0.85,0.554,0.646,0.559,0.606,0.739
854,0.864,0.564,0.635,0.544,0.618,0.674
855,0.777,0.533,0.589,0.507,0.564,0.686
856,0.773,0.506,0.599,0.513,0.566,0.702
857,0.805,0.517,0.618,0.516,0.593,0.722
858,0.816,0.519,0.64,0.552,0.609,0.748
859,0.832,0.553,0.669,0.588,0.647,0.854
860,0.928,0.605,0.716,0.618,0.717,0.771
861,0.845,0.611,0.649,0.553,0.652,0.693
862,0.749,0.548,0.511,0.443,0.576,0.488
863,0.533,0.42,0.39,0.325,0.418,0.385
864,0.418,0.316,0.298,0.235,0.316,0.232
865,0.29,0.218,0.204,0.155,0.207,0.188
866,0.241,0.15,0.168,0.118,0.165,0.14
867,0.192,0.111,0.139,0.095,0.128,0.14
868,0.196,0.094,0.146,0.105,0.128,0.164
869,0.226,0.106,0.175,0.146,0.143,0.215
870,0.306,0.144,0.302,0.277,0.196,0.441
871,0.636,0.302,0.473,0.424,0.428,0.592
872,0.829,0.444,0.548,0.463,0.567,0.567
873,0.771,0.466,0.491,0.405,0.54,0.43
874,0.597,0.388,0.408,0.341,0.434,0.466
875,0.615,0.345,0.46,0.389,0.466,0.524
876,0.661,0.4,0.484,0.408,0.519,0.5
877,0.624,0.404,0.464,0.394,0.5,0.491
878,0.612,0.393,0.463,0.394,0.497,0.512
879,0.622,0.397,0.47,0.402,0.51,0.509
880,0.626,0.4,0.485,0.419,0.515,0.576
881,0.709,0.43,0.524,0.454,0.57,0.601
882,0.724,0.451,0.557,0.49,0.593,0.653
883,0.774,0.497,0.575,0.503,0.635,0.617
884,0.735,0.5,0.556,0.49,0.594,0.618
885,0.724,0.493,0.554,0.472,0.578,0.57
886,0.669,0.47,0.449,0.39,0.522,0.419
887,0.515,0.375,0.356,0.297,0.41,0.312
888,0.391,0.283,0.267,0.215,0.302,0.228
889,0.298,0.203,0.206,0.154,0.226,0.184
890,0.249,0.15,0.17,0.118,0.18,0.137
891,0.198,0.11,0.141,0.094,0.139,0.138
892,0.201,0.094,0.148,0.105,0.138,0.161
893,0.231,0.105,0.177,0.145,0.154,0.213
894,0.311,0.143,0.303,0.261,0.209,0.439
895,0.635,0.288,0.48,0.415,0.417,0.593
896,0.828,0.435,0.555,0.46,0.57,0.571
897,0.772,0.462,0.499,0.403,0.543,0.443
898,0.603,0.383,0.412,0.343,0.433,0.482
899,0.629,0.347,0.464,0.394,0.47,0.549
900,0.682,0.404,0.488,0.41,0.52,0.525
901,0.649,0.408,0.471,0.397,0.499,0.52
902,0.644,0.396,0.472,0.399,0.496,0.545
903,0.66,0.401,0.481,0.404,0.505,0.544
904,0.661,0.402,0.49,0.418,0.509,0.607
905,0.736,0.426,0.522,0.444,0.563,0.613
906,0.738,0.444,0.554,0.485,0.583,0.66
907,0.773,0.494,0.571,0.5,0.626,0.622
908,0.724,0.497,0.55,0.487,0.587,0.627
909,0.709,0.491,0.548,0.47,0.576,0.577
910,0.646,0.468,0.441,0.393,0.516,0.425
911,0.496,0.38,0.35,0.303,0.414,0.317
912,0.375,0.289,0.267,0.222,0.313,0.234
913,0.287,0.21,0.207,0.162,0.242,0.19
914,0.238,0.157,0.169,0.123,0.197,0.139
915,0.189,0.116,0.14,0.099,0.154,0.141
916,0.191,0.098,0.146,0.109,0.154,0.163
917,0.219,0.11,0.174,0.15,0.171,0.216
918,0.296,0.148,0.294,0.265,0.231,0.439
919,0.593,0.29,0.464,0.422,0.439,0.595
920,0.781,0.444,0.54,0.468,0.598,0.575
921,0.729,0.47,0.482,0.412,0.559,0.439
922,0.565,0.392,0.4,0.346,0.446,0.477
923,0.588,0.35,0.449,0.396,0.491,0.536
924,0.635,0.405,0.471,0.414,0.534,0.506
925,0.602,0.411,0.45,0.4,0.511,0.504
926,0.592,0.399,0.451,0.399,0.51,0.527
927,0.6,0.401,0.456,0.403,0.521,0.524
928,0.603,0.401,0.469,0.416,0.523,0.586
929,0.683,0.425,0.499,0.44,0.573,0.597
930,0.704,0.439,0.534,0.48,0.579,0.649
