Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,Representative_Periods,Hours_per_period,Representative_Period_Index,Representative_Period_Weight,Time_index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6
,,,,,,,,1922,12989,18227,8327,14952,17279,10663
,,,,,,,,1923,12630,17724,8362,14881,17125,10852
,,,,,,,,1924,12537,17594,8614,15343,17390,11125
,,,,,,,,1925,12818,17850,9307,16370,18628,11776
,,,,,,,,1926,12447,16136,10291,16976,20868,12649
,,,,,,,,1927,11564,15209,10813,15809,23180,12830
,,,,,,,,1928,10807,14647,10839,14659,24001,12694
,,,,,,,,1929,9872,13748,10810,14129,23901,12463
,,,,,,,,1930,9641,13677,10836,14140,23840,12462
,,,,,,,,1931,9915,14205,10780,14348,23774,12491
,,,,,,,,1932,10656,15260,10780,14963,23670,12517
,,,,,,,,1933,11687,16676,10765,15753,23582,12769
,,,,,,,,1934,13588,19138,10745,17089,23489,13078
,,,,,,,,1935,15799,21967,10721,18492,23359,13088
,,,,,,,,1936,17473,24534,10720,20101,23435,13015
,,,,,,,,1937,17368,24373,10816,20396,23725,13016
,,,,,,,,1938,17260,24222,10877,20123,24097,13216
,,,,,,,,1939,17804,24985,10801,19643,23835,13017
,,,,,,,,1940,17473,24520,10601,19222,23244,12793
,,,,,,,,1941,17057,23936,10257,18601,22721,12301
,,,,,,,,1942,16376,22981,9717,17545,21501,11649
,,,,,,,,1943,15187,21313,9200,16395,19966,11163
,,,,,,,,1944,14033,19694,8854,15682,18611,10913
,,,,,,,,1945,13313,18684,8602,15241,17906,10869
,,,,,,,,1946,12817,17987,8513,14994,17609,10978
,,,,,,,,1947,12598,17680,8538,14921,17390,11021
,,,,,,,,1948,12513,17560,8776,15365,17738,11231
,,,,,,,,1949,12766,17802,9460,16344,18946,11727
,,,,,,,,1950,12414,16200,10376,16959,21287,12401
,,,,,,,,1951,11424,15177,10977,15747,23657,12493
,,,,,,,,1952,10733,14708,11083,14683,24518,12580
,,,,,,,,1953,9967,13977,11042,14206,24392,12576
,,,,,,,,1954,9764,13946,11045,14231,24202,12493
,,,,,,,,1955,10009,14420,10964,14417,23939,12515
,,,,,,,,1956,10592,15282,10936,14938,23656,12544
,,,,,,,,1957,11478,16509,10913,15899,23522,12668
,,,,,,,,1958,13194,18847,10829,17068,23211,12827
,,,,,,,,1959,15232,21093,10770,18486,22955,12878
,,,,,,,,1960,17053,23958,10801,19995,23020,13010
,,,,,,,,1961,16923,23750,11057,20526,23621,13250
,,,,,,,,1962,16988,23839,11338,20967,24660,13719
,,,,,,,,1963,18112,25418,11432,20766,25088,13613
,,,,,,,,1964,18181,25514,11122,20106,24605,13249
,,,,,,,,1965,17603,24702,10614,19124,23580,12654
,,,,,,,,1966,16675,23402,9992,17906,22002,11908
,,,,,,,,1967,15323,21503,9419,16706,20221,11342
,,,,,,,,1968,14086,19768,9007,15830,18811,11006
,,,,,,,,1969,13316,18688,8895,15653,18042,10849
,,,,,,,,1970,12735,17872,8760,15363,17592,10961
,,,,,,,,1971,12508,17554,8804,15367,17492,10961
,,,,,,,,1972,12422,17433,9072,15748,17822,11215
,,,,,,,,1973,12642,17653,9734,16628,19066,11723
,,,,,,,,1974,12322,16169,10653,17497,21371,12442
,,,,,,,,1975,11481,15394,11253,16468,23714,12820
,,,,,,,,1976,10658,14726,11377,15446,24660,12933
,,,,,,,,1977,9764,13742,11319,14886,24480,12940
,,,,,,,,1978,9540,13629,11164,14803,24307,12859
,,,,,,,,1979,9699,13982,11058,14945,23946,12723
,,,,,,,,1980,10291,14871,10963,15607,23552,12713
,,,,,,,,1981,11315,16251,10841,16310,23271,12693
,,,,,,,,1982,13070,18586,10736,17402,22968,12603
,,,,,,,,1983,15196,20950,10665,18671,22855,12551
,,,,,,,,1984,16356,23721,10627,20200,22990,12641
,,,,,,,,1985,16813,23594,10832,20544,23571,12949
,,,,,,,,1986,16795,23570,11051,20631,24268,13349
,,,,,,,,1987,17720,24868,11068,20334,24365,13216
,,,,,,,,1988,17665,24791,10834,19779,23753,12861
,,,,,,,,1989,17167,24092,10410,18990,22767,12420
,,,,,,,,1990,16434,23063,9904,17987,21598,11794
,,,,,,,,1991,15407,21622,9407,16978,20142,11206
,,,,,,,,1992,14304,20074,8982,16106,18961,10918
,,,,,,,,1993,13561,19030,8702,15401,17994,10937
,,,,,,,,1994,13157,18465,8589,15089,17537,11048
,,,,,,,,1995,12665,17774,8567,14912,17275,11047
,,,,,,,,1996,12759,17906,8679,14939,17382,11139
,,,,,,,,1997,12903,18033,8982,15256,17867,11353
,,,,,,,,1998,12003,15485,9372,15437,18767,11585
,,,,,,,,1999,9984,12920,9779,14404,20002,11954
,,,,,,,,2000,8209,10947,10124,13757,21263,12053
,,,,,,,,2001,7543,10447,10278,13630,22203,12042
,,,,,,,,2002,7458,11065,10402,13678,22773,12028
,,,,,,,,2003,7878,12442,10319,13974,22878,11963
,,,,,,,,2004,8606,13032,10184,14463,22704,11888
,,,,,,,,2005,9747,13946,10063,15442,22331,11723
,,,,,,,,2006,11421,16119,9952,17129,22021,11606
,,,,,,,,2007,13736,18731,9940,18647,21795,11621
,,,,,,,,2008,15309,21484,9996,19394,21849,11843
,,,,,,,,2009,15457,21693,10286,19675,22418,12327
,,,,,,,,2010,15732,22079,10539,20000,23060,12863
,,,,,,,,2011,16907,23727,10609,19710,23167,12827
,,,,,,,,2012,16934,23765,10368,19059,22569,12545
,,,,,,,,2013,16465,23107,10031,18332,21769,12222
,,,,,,,,2014,15769,22128,9567,17465,20725,11705
,,,,,,,,2015,14769,20726,9114,16476,19464,11252
,,,,,,,,2016,13881,19480,8712,15776,18190,10889
,,,,,,,,2017,12952,18177,10286,17117,21859,12009
,,,,,,,,2018,12427,17439,10202,16913,21252,12140
,,,,,,,,2019,12076,16948,10157,16909,21034,12229
,,,,,,,,2020,11953,16774,10203,16995,21097,12313
,,,,,,,,2021,12004,16846,10396,17416,21535,12445
,,,,,,,,2022,12255,15298,10809,17944,22489,12654
,,,,,,,,2023,12253,12884,11236,16908,23885,12673
,,,,,,,,2024,11740,10859,11602,15904,25408,12904
,,,,,,,,2025,10975,10060,11919,15169,26687,13033
,,,,,,,,2026,9673,9886,11979,14714,27151,13054
,,,,,,,,2027,9332,10235,11823,14496,26935,12987
,,,,,,,,2028,8944,11096,11689,14527,26383,13032
,,,,,,,,2029,8906,12699,11485,14919,25832,12930
,,,,,,,,2030,10753,15135,11331,16073,25153,13020
,,,,,,,,2031,12885,18192,11230,17402,24589,13084
,,,,,,,,2032,13657,19166,11509,18438,24686,13556
,,,,,,,,2033,14103,19791,12190,19750,26100,14425
,,,,,,,,2034,16088,22578,12804,21282,28115,14678
,,,,,,,,2035,16676,23402,12803,21287,28324,14671
,,,,,,,,2036,16479,23126,12623,20918,27974,14397
,,,,,,,,2037,16045,22518,12317,20308,27243,13844
,,,,,,,,2038,15271,21431,11691,19326,25798,13118
,,,,,,,,2039,14168,19882,11037,18288,23935,12535
,,,,,,,,2040,13215,18546,10570,17628,22289,12200
,,,,,,,,2041,12584,17658,10338,17300,21343,12161
,,,,,,,,2042,12177,17089,10306,17276,20970,12426
,,,,,,,,2043,12001,16842,10351,17391,20908,12507
,,,,,,,,2044,12057,16922,10581,18000,21312,12732
,,,,,,,,2045,12473,17504,11128,19284,22460,13277
,,,,,,,,2046,13011,16274,12213,21168,24768,14142
,,,,,,,,2047,11957,15623,13209,20560,28015,14303
,,,,,,,,2048,10910,14777,13351,18711,29647,14178
,,,,,,,,2049,9986,13867,13173,17379,29311,13992
,,,,,,,,2050,9491,13383,13010,16540,28759,13883
,,,,,,,,2051,9601,13603,12731,15916,28283,13725
,,,,,,,,2052,10101,14346,12489,15728,27742,13566
,,,,,,,,2053,11208,15846,12285,15988,27426,13596
,,,,,,,,2054,13173,18477,12060,16490,26999,13630
,,,,,,,,2055,15560,21814,11956,17668,26783,13695
,,,,,,,,2056,16185,22713,12133,19150,27152,14073
,,,,,,,,2057,16360,22958,12809,20495,28425,15022
,,,,,,,,2058,18028,25299,13348,22036,29768,15065
,,,,,,,,2059,18322,25713,13219,22054,29668,14747
,,,,,,,,2060,17958,25201,12990,21784,29027,14596
,,,,,,,,2061,17382,24392,12604,21141,28193,13896
,,,,,,,,2062,16448,23083,11894,19889,26551,13068
,,,,,,,,2063,15094,21182,11122,18834,24366,12423
,,,,,,,,2064,13905,19514,10604,18359,22482,12073
,,,,,,,,2065,13165,18476,10306,18030,21497,11967
,,,,,,,,2066,12690,17808,10209,17962,21021,12176
,,,,,,,,2067,12435,17451,10236,18165,20955,12256
,,,,,,,,2068,12426,17438,10445,18742,21336,12451
,,,,,,,,2069,12820,17992,10960,20074,22524,12955
,,,,,,,,2070,13350,16783,12010,21615,25046,13860
,,,,,,,,2071,12362,16164,12990,20561,28323,14131
,,,,,,,,2072,11334,15385,13201,18533,30026,14003
,,,,,,,,2073,10121,14154,12985,17125,29570,13806
,,,,,,,,2074,9455,13485,12796,16141,28823,13682
,,,,,,,,2075,9564,13635,12517,15458,27969,13497
,,,,,,,,2076,10234,14439,12296,15343,27398,13422
,,,,,,,,2077,11269,15920,12114,15466,26916,13449
,,,,,,,,2078,12987,18370,12032,16139,26483,13606
,,,,,,,,2079,15338,21623,11960,17255,26127,13642
,,,,,,,,2080,16130,22637,12166,18829,26427,14035
,,,,,,,,2081,16295,22867,12843,20163,27943,14899
,,,,,,,,2082,17982,25235,13445,21534,30274,15082
,,,,,,,,2083,18330,25723,13437,21615,30702,14913
,,,,,,,,2084,17973,25222,13281,21467,30385,14641
,,,,,,,,2085,17435,24467,12902,21037,29897,14125
,,,,,,,,2086,16541,23215,12250,19890,28513,13326
,,,,,,,,2087,15265,21423,11502,18967,26389,12771
,,,,,,,,2088,14056,19726,11023,18216,24676,12441
,,,,,,,,2089,13274,18629,10765,17944,23688,12415
,,,,,,,,2090,12745,17886,10699,17845,23341,12642
,,,,,,,,2091,12497,17537,10744,18119,23438,12714
,,,,,,,,2092,12523,17575,10984,18684,23909,12881
,,,,,,,,2093,12937,18156,11494,20004,25140,13472
,,,,,,,,2094,13385,17116,12530,21531,27681,14292
,,,,,,,,2095,12315,16468,13568,20741,31013,14692
,,,,,,,,2096,11292,15613,13778,18753,32686,14729
,,,,,,,,2097,10239,14495,13521,17435,32101,14759
,,,,,,,,2098,9808,14113,13329,16503,31250,14898
,,,,,,,,2099,9763,14143,13040,15904,30164,14820
,,,,,,,,2100,10224,14705,12748,15669,29234,14696
,,,,,,,,2101,11309,16097,12523,15711,28383,14758
,,,,,,,,2102,13148,18482,12344,16264,27588,14893
,,,,,,,,2103,15505,21683,12241,17477,27185,15003
,,,,,,,,2104,16182,22709,12404,18860,27436,15487
,,,,,,,,2105,16454,23090,13128,20237,29097,16252
,,,,,,,,2106,18078,25370,13855,21574,31578,16375
,,,,,,,,2107,18389,25806,13838,21679,32000,16129
,,,,,,,,2108,18023,25292,13681,21494,31681,15740
,,,,,,,,2109,17511,24574,13344,21121,31030,15078
,,,,,,,,2110,16651,23367,12639,19897,29500,14231
,,,,,,,,2111,15419,21638,11899,18940,27244,13596
,,,,,,,,2112,14195,19920,11422,18368,25612,13271
,,,,,,,,2113,13324,18699,11190,18133,24753,13180
,,,,,,,,2114,12826,18000,11167,18064,24452,13435
,,,,,,,,2115,12562,17629,11227,18226,24578,13512
,,,,,,,,2116,12566,17634,11462,18847,25032,13676
,,,,,,,,2117,12904,18109,12017,20116,26260,14148
,,,,,,,,2118,13275,16754,13056,21578,28715,15015
,,,,,,,,2119,12282,15928,14082,20552,32069,15270
,,,,,,,,2120,11191,14892,14184,18832,33650,15138
,,,,,,,,2121,10272,13867,13941,17825,32993,14956
,,,,,,,,2122,9842,13463,13624,16945,31961,14822
,,,,,,,,2123,9961,13724,13278,16290,30918,14593
,,,,,,,,2124,10485,14532,12898,16075,29855,14439
,,,,,,,,2125,11623,16149,12614,16278,28801,14377
,,,,,,,,2126,13513,18849,12381,16894,28087,14447
,,,,,,,,2127,15778,22134,12270,18075,27645,14440
,,,,,,,,2128,16526,23194,12422,19541,27925,14894
,,,,,,,,2129,16617,23319,13103,20894,29393,15705
,,,,,,,,2130,17948,25188,13806,22388,31403,15814
,,,,,,,,2131,18296,25676,13814,22572,31606,15653
,,,,,,,,2132,17943,25180,13644,22474,31176,15304
,,,,,,,,2133,17460,24503,13288,22067,30377,14693
,,,,,,,,2134,16592,23285,12649,20912,28863,13888
,,,,,,,,2135,15281,21445,11880,19966,26798,13247
,,,,,,,,2136,14126,19824,11399,19250,25106,12830
,,,,,,,,2137,13316,18688,11143,18992,24082,12706
,,,,,,,,2138,12839,18019,11094,19036,23802,12900
,,,,,,,,2139,12567,17634,11141,19196,23944,13001
,,,,,,,,2140,12565,17633,11347,19773,24487,13270
,,,,,,,,2141,12865,18054,11875,21148,25747,13833
,,,,,,,,2142,13172,16822,12868,22683,28284,14742
,,,,,,,,2143,12218,16262,13856,21841,31637,14894
,,,,,,,,2144,11179,15530,14131,19835,33539,14780
,,,,,,,,2145,10134,14477,13885,18193,33052,14538
,,,,,,,,2146,9643,14081,13489,16938,31994,14459
,,,,,,,,2147,9696,14303,13132,16086,30968,14327
,,,,,,,,2148,10155,14941,12713,15639,29805,14131
,,,,,,,,2149,11185,16300,12385,15624,28934,14046
,,,,,,,,2150,13082,18755,12142,16139,28264,13903
,,,,,,,,2151,15497,21774,12011,17258,27954,13737
,,,,,,,,2152,16238,22788,12104,18583,28109,14048
,,,,,,,,2153,16391,23003,12578,19638,29162,14841
,,,,,,,,2154,17770,24937,13192,21014,30740,15035
,,,,,,,,2155,17981,25234,13095,21086,30603,14818
,,,,,,,,2156,17563,24647,12885,21011,29908,14499
,,,,,,,,2157,17080,23970,12594,20911,29120,14051
,,,,,,,,2158,16306,22882,12096,20211,27853,13301
,,,,,,,,2159,15185,21310,11509,19507,26196,12688
,,,,,,,,2160,14060,19732,11022,18944,24574,12329
,,,,,,,,2161,13191,18512,10766,18671,23502,12221
,,,,,,,,2162,12670,17780,10685,18573,22980,12386
,,,,,,,,2163,12352,17334,10669,18691,22818,12361
,,,,,,,,2164,12250,17192,10756,18962,22884,12382
,,,,,,,,2165,12399,17400,10980,19609,23392,12524
,,,,,,,,2166,12129,14936,11450,20124,24465,12845
,,,,,,,,2167,10040,12895,11980,19132,25938,13028
,,,,,,,,2168,8669,11488,12384,17997,27582,13269
,,,,,,,,2169,8349,11215,12629,16927,28876,13321
,,,,,,,,2170,8409,11328,12660,15964,29515,13303
,,,,,,,,2171,8824,11730,12462,15219,29596,13223
,,,,,,,,2172,9894,12441,12136,14762,29258,12913
,,,,,,,,2173,11691,13681,11815,14802,28649,12744
,,,,,,,,2174,13192,15906,11596,15373,27984,12637
,,,,,,,,2175,14197,18976,11469,16563,27444,12564
,,,,,,,,2176,14447,20275,11617,18082,27477,12844
,,,,,,,,2177,14780,20741,12210,19247,28504,13792
,,,,,,,,2178,16431,23058,12764,20337,30053,13969
,,,,,,,,2179,16967,23810,12702,20391,29955,13788
,,,,,,,,2180,16686,23417,12471,20212,29376,13615
,,,,,,,,2181,16328,22914,12212,19964,28746,13282
,,,,,,,,2182,15675,21999,11736,19220,27524,12726
,,,,,,,,2183,14734,20677,11129,18412,25887,12234
,,,,,,,,2184,13723,19259,10692,17807,24466,11852
,,,,,,,,2185,15377,21578,10417,19217,19585,13778
,,,,,,,,2186,14822,20801,10228,18509,18900,13409
,,,,,,,,2187,14260,20010,9947,17923,18467,13093
,,,,,,,,2188,13622,19098,9891,17652,18309,12915
,,,,,,,,2189,12542,17539,9829,17033,18304,12821
,,,,,,,,2190,10687,15229,9937,16385,18523,12872
,,,,,,,,2191,8793,12893,10312,16474,19117,13090
,,,,,,,,2192,7906,11873,10916,17553,20330,13675
,,,,,,,,2193,7911,12012,11447,18868,21545,14163
,,,,,,,,2194,8282,12563,11857,20446,22511,14806
,,,,,,,,2195,9101,13705,12272,21926,23152,15367
,,,,,,,,2196,10169,15218,12693,23297,23452,15876
,,,,,,,,2197,11625,17337,12945,24624,23627,16321
,,,,,,,,2198,13476,19988,13170,26017,23701,16810
,,,,,,,,2199,15620,22947,13295,27115,23623,17093
,,,,,,,,2200,17821,25799,13348,27741,23756,17181
,,,,,,,,2201,19404,27499,13351,27496,23912,17414
,,,,,,,,2202,19837,27837,13326,26850,24081,17182
,,,,,,,,2203,19594,27497,13110,26368,23935,16940
,,,,,,,,2204,19019,26690,12886,26038,23735,16840
,,,,,,,,2205,18982,26638,12554,24882,23533,16546
,,,,,,,,2206,18503,25966,11910,23176,22847,15724
,,,,,,,,2207,16985,23835,11148,21749,21281,14987
,,,,,,,,2208,15478,21722,10500,20466,19723,14336
,,,,,,,,2209,14492,20339,10082,19438,18706,13937
,,,,,,,,2210,13947,19573,9834,18819,18117,13529
,,,,,,,,2211,13568,19040,9758,18468,17941,13264
,,,,,,,,2212,13142,18424,9907,18575,18190,13250
,,,,,,,,2213,12454,17389,10296,18573,19022,13563
,,,,,,,,2214,11386,16218,10890,18497,20283,13933
,,,,,,,,2215,10307,14970,11544,19033,21847,14318
,,,,,,,,2216,10073,14850,12235,19969,23201,14857
,,,,,,,,2217,10292,15155,12791,21194,24211,15317
,,,,,,,,2218,10668,15697,13198,22522,24908,15847
,,,,,,,,2219,11373,16882,13585,23950,25439,16339
,,,,,,,,2220,12295,18296,13956,25113,25912,16809
,,,,,,,,2221,13390,19808,14306,26444,26304,17190
,,,,,,,,2222,14852,21828,14476,27756,26517,17637
,,,,,,,,2223,16535,24145,14492,28912,26624,17857
,,,,,,,,2224,18329,26471,14382,29884,26769,17506
,,,,,,,,2225,19553,27747,14161,30249,26848,16949
,,,,,,,,2226,19614,27525,13866,29736,26629,16503
,,,,,,,,2227,19070,26762,13476,28763,26162,16330
,,,,,,,,2228,18560,26045,13260,27979,25757,16250
,,,,,,,,2229,18826,26420,12924,26513,25538,15972
,,,,,,,,2230,18454,25898,12189,24410,24558,15119
,,,,,,,,2231,16976,23822,11298,22374,22660,14504
,,,,,,,,2232,15481,21726,10654,20967,20873,13943
,,,,,,,,2233,14540,20405,10220,19771,19699,13618
,,,,,,,,2234,14108,19798,9941,18940,19051,13292
,,,,,,,,2235,13687,19207,9852,18479,18738,13081
,,,,,,,,2236,13072,18312,9939,18584,18829,13038
,,,,,,,,2237,12484,17430,10264,18556,19559,13280
,,,,,,,,2238,11200,16017,10820,18501,20758,13764
,,,,,,,,2239,10163,14866,11447,19043,22186,14191
,,,,,,,,2240,9941,14699,12072,20054,23475,14779
,,,,,,,,2241,10123,15004,12723,21103,24428,15190
,,,,,,,,2242,10526,15570,13220,22305,25234,15749
,,,,,,,,2243,11263,16635,13612,23425,25685,16120
,,,,,,,,2244,11942,17618,14003,24687,26151,16447
,,,,,,,,2245,12848,18979,14421,26097,26619,16936
,,,,,,,,2246,14435,20966,14728,27440,26829,17361
,,,,,,,,2247,16338,23317,14956,28730,27010,17642
,,,,,,,,2248,18185,25733,15069,29800,27186,17902
,,,,,,,,2249,19251,27186,15038,30354,27251,17984
,,,,,,,,2250,19386,27206,14834,29849,27069,17677
,,,,,,,,2251,19052,26737,14470,28772,26469,17352
,,,,,,,,2252,18759,26326,14102,27972,25952,17172
,,,,,,,,2253,19064,26753,13601,26347,25653,16871
,,,,,,,,2254,18724,26276,12772,24285,24584,16004
,,,,,,,,2255,17282,24253,11779,22277,22700,15180
,,,,,,,,2256,15739,22088,10987,20747,20892,14608
,,,,,,,,2257,14624,20522,10511,19544,19794,14213
,,,,,,,,2258,13908,19518,10210,18688,19096,13872
,,,,,,,,2259,13584,19063,10042,18245,18771,13649
,,,,,,,,2260,13090,18364,10130,18253,18845,13581
,,,,,,,,2261,12368,17333,10428,18249,19514,13842
,,,,,,,,2262,11471,16212,10984,17996,20758,14199
,,,,,,,,2263,10632,15170,11669,18316,22353,14532
,,,,,,,,2264,10427,15008,12356,19106,23741,15055
,,,,,,,,2265,10493,15365,12968,20361,24666,15433
,,,,,,,,2266,10891,16078,13557,21901,25537,16008
,,,,,,,,2267,11719,17222,14023,23532,25993,16657
,,,,,,,,2268,12661,18475,14402,25110,26421,17160
,,,,,,,,2269,13777,20150,14817,26672,26777,17681
,,,,,,,,2270,15489,22624,15157,28266,26962,18096
,,,,,,,,2271,17386,25267,15441,29639,27021,18334
,,,,,,,,2272,19307,27786,15547,30673,27136,18239
,,,,,,,,2273,20566,29170,15468,31183,27105,18147
,,,,,,,,2274,20672,29010,15319,30735,26987,17723
,,,,,,,,2275,20271,28447,14974,29751,26446,17476
,,,,,,,,2276,19913,27946,14532,28802,26118,17416
,,,,,,,,2277,20215,28368,14000,27286,25718,17154
,,,,,,,,2278,19786,27766,13089,25253,24654,16239
,,,,,,,,2279,18246,25606,12088,23316,22858,15413
,,,,,,,,2280,16563,23244,11303,21751,21038,14821
,,,,,,,,2281,15566,21846,10759,20624,19881,14372
,,,,,,,,2282,14784,20747,10419,19847,19174,14021
,,,,,,,,2283,14236,19978,10269,19443,18831,13797
,,,,,,,,2284,13721,19237,10308,19454,18883,13756
,,,,,,,,2285,12961,18099,10553,19500,19478,14011
,,,,,,,,2286,11532,16444,11138,19197,20788,14455
,,,,,,,,2287,10542,15682,11834,19438,22468,14828
,,,,,,,,2288,10561,16487,12554,20252,23816,15458
,,,,,,,,2289,10930,17079,13194,21543,24792,15967
,,,,,,,,2290,11696,17995,13773,23043,25690,16537
,,,,,,,,2291,12688,19284,14296,24623,26301,17221
,,,,,,,,2292,13962,20868,14796,26324,26903,17639
,,,,,,,,2293,15386,22671,15284,27923,27285,18237
,,,,,,,,2294,17285,25341,15482,29182,27553,18485
,,,,,,,,2295,19511,28429,15537,30051,27653,18514
,,,,,,,,2296,21680,31240,15490,30736,27823,18534
,,,,,,,,2297,23110,32711,15323,31013,27791,18681
,,,,,,,,2298,23299,32697,15053,30448,27495,18390
,,,,,,,,2299,22716,31879,14830,29648,27079,18185
,,,,,,,,2300,21911,30749,14580,29085,26621,18052
,,,,,,,,2301,21783,30570,14089,27995,26336,17632
,,,,,,,,2302,21095,29605,13308,26003,25369,16629
,,,,,,,,2303,19332,27131,12340,24007,23515,15701
,,,,,,,,2304,17441,24475,11605,22497,21572,15072
,,,,,,,,2305,16295,22867,11110,21288,20286,14551
,,,,,,,,2306,15369,21567,10746,20440,19516,14191
,,,,,,,,2307,14728,20669,10568,20029,19084,13887
,,,,,,,,2308,14080,19726,10564,20034,19075,13879
,,,,,,,,2309,13335,18665,10838,19961,19673,14119
,,,,,,,,2310,12014,17127,11326,19634,20829,14454
,,,,,,,,2311,10895,15921,11981,20133,22311,14872
,,,,,,,,2312,10780,16022,12788,21404,23695,15553
,,,,,,,,2313,11213,16814,13457,22837,24847,15973
,,,,,,,,2314,12061,18020,14028,24119,25663,16541
,,,,,,,,2315,13259,19708,14619,25807,26210,17340
,,,,,,,,2316,14660,21518,14995,27496,26455,17778
,,,,,,,,2317,16226,23670,15264,29124,26560,18209
,,,,,,,,2318,18255,26558,15314,30628,26267,18312
,,,,,,,,2319,20530,29686,15283,31944,25859,18556
,,,,,,,,2320,22712,32621,15199,32806,25489,18630
,,,,,,,,2321,24203,34259,15020,32666,25204,18698
,,,,,,,,2322,24284,34079,14834,31498,24915,18505
,,,,,,,,2323,23546,33044,14495,30538,24502,18120
,,,,,,,,2324,22577,31682,14274,29737,24232,17946
,,,,,,,,2325,22084,30991,13885,28331,24065,17589
,,,,,,,,2326,21262,29838,13148,26702,23326,16550
,,,,,,,,2327,19561,27451,12265,25003,21897,15667
,,,,,,,,2328,17766,24931,11535,23367,20367,15051
,,,,,,,,2329,16348,22942,10937,22104,19317,14492
,,,,,,,,2330,15348,21539,10559,21072,18606,14103
,,,,,,,,2331,14779,20740,10326,20442,18209,13605
,,,,,,,,2332,14089,19750,10247,20120,18067,13409
,,,,,,,,2333,13017,18215,10192,19494,18152,13504
,,,,,,,,2334,11243,16144,10389,18723,18501,13487
,,,,,,,,2335,9530,14143,10929,19168,19475,13761
,,,,,,,,2336,9081,13917,11668,20239,20865,14428
,,,,,,,,2337,9227,14424,12473,21860,22282,15071
,,,,,,,,2338,10171,15631,13014,23701,23231,15557
,,,,,,,,2339,11607,17400,13587,25536,23860,16320
,,,,,,,,2340,13261,19656,13940,27076,24080,16782
,,,,,,,,2341,15114,22196,14335,28533,24259,17092
,,,,,,,,2342,17107,25020,14614,29863,24452,17526
,,,,,,,,2343,19461,28283,14846,31177,24592,17686
,,,,,,,,2344,21845,31444,14994,32110,24895,17867
,,,,,,,,2345,23423,33189,14968,31772,25080,17993
,,,,,,,,2346,23687,33241,14779,30220,25036,17831
,,,,,,,,2347,23090,32403,14479,29034,24676,17556
,,,,,,,,2348,22216,31177,14126,27880,24232,17432
,,,,,,,,2349,21795,30585,13708,26640,23953,17104
,,,,,,,,2350,21077,29578,13011,25268,23237,16313
,,,,,,,,2351,19428,27265,12141,23679,21841,15513
,,,,,,,,2352,17662,24787,11417,22285,20326,14923
,,,,,,,,2353,12761,17908,8576,15857,18082,10184
,,,,,,,,2354,12275,17226,8480,15559,17768,10109
,,,,,,,,2355,11954,16775,8466,15442,17670,10037
,,,,,,,,2356,11802,16538,8561,15522,17810,10217
,,,,,,,,2357,10981,14875,8783,15604,18346,10394
,,,,,,,,2358,9556,12261,9091,14620,19301,10512
,,,,,,,,2359,6908,9626,9445,13760,20496,10641
,,,,,,,,2360,5689,8275,9871,13392,21951,10800
,,,,,,,,2361,5302,7947,10025,13027,22610,10948
,,,,,,,,2362,5299,7962,10053,13043,22699,11060
,,,,,,,,2363,5584,8336,9974,13219,22349,11092
,,,,,,,,2364,6106,9166,9842,13449,21853,11066
,,,,,,,,2365,6744,10292,9723,13849,21278,11158
,,,,,,,,2366,8096,12305,9651,14535,20758,11316
,,,,,,,,2367,9970,14930,9650,15579,20565,11515
,,,,,,,,2368,12047,17634,9680,16894,20500,11656
,,,,,,,,2369,13429,18928,9800,17827,20926,11891
,,,,,,,,2370,13704,19232,9923,18281,21410,11958
,,,,,,,,2371,14108,19798,10192,19291,21907,12215
,,,,,,,,2372,15074,21154,10398,19419,22589,12331
,,,,,,,,2373,15858,22254,10141,18741,22527,11882
,,,,,,,,2374,15270,21430,9539,17600,21191,11129
,,,,,,,,2375,14175,19891,8955,16539,19536,10630
,,,,,,,,2376,13102,18387,8598,15772,18182,10265
,,,,,,,,2377,12451,17473,8444,15406,17554,10155
,,,,,,,,2378,11980,16812,8380,15161,17245,10064
,,,,,,,,2379,11745,16483,8481,15206,17324,10170
,,,,,,,,2380,11756,16474,8804,15754,17838,10530
,,,,,,,,2381,11177,15312,9571,16627,19299,11432
,,,,,,,,2382,10120,13793,10399,16153,21656,12054
,,,,,,,,2383,9207,12841,10884,15380,23722,12137
,,,,,,,,2384,8676,12478,11044,14748,24670,12137
,,,,,,,,2385,8079,11910,11101,14227,24693,12204
,,,,,,,,2386,7987,11840,11087,14130,24643,12249
,,,,,,,,2387,8387,12311,11076,14146,24380,12215
,,,,,,,,2388,9163,13269,11016,14576,24166,12149
,,,,,,,,2389,10098,14638,10942,15196,23766,12229
,,,,,,,,2390,11535,16638,10779,15994,23392,12264
,,,,,,,,2391,13321,19139,10656,17246,23063,12200
,,,,,,,,2392,15127,21805,10689,18560,23041,12328
,,,,,,,,2393,16182,22792,10718,19644,23144,12329
,,,,,,,,2394,16117,22618,10724,19861,23388,12305
,,,,,,,,2395,16045,22517,10946,20645,23735,12531
,,,,,,,,2396,16843,23638,11049,20556,24301,12709
,,,,,,,,2397,17404,24424,10699,20112,24170,12130
,,,,,,,,2398,16548,23225,10019,19143,22721,11422
,,,,,,,,2399,15113,21209,9383,17128,20959,10851
