Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,Time_index,Load_MW_z8,Load_MW_z12,Load_MW_z5,Load_MW_z6,Load_MW_z9,Load_MW_z7,Load_MW_z1,Load_MW_z4,Load_MW_z3,Load_MW_z2,Load_MW_z11,Load_MW_z10
,,,,858,9898.172214,8029.226909,2607.581747,1616.192872,2747.363658,3932.586078,13346.09536,23072.23551,2444.775692,12720.53812,3360.079579,2085.176541
,,,,859,9641.406229,7959.302126,2513.948796,1607.173938,2726.533126,3931.475007,13295.37506,22428.98514,2433.380252,12722.55502,3269.880845,2031.0371
,,,,860,9410.975217,7929.318898,2429.204409,1560.876746,2694.801643,3909.034479,13247.78066,21726.41022,2430.859137,12706.31904,3235.942688,2029.016972
,,,,861,9248.971962,7862.749639,2336.682528,1526.604799,2661.235345,3850.793292,13226.30267,21033.75614,2433.380252,12716.90772,3174.93481,1986.998301
,,,,862,9134.781794,7732.8584,2289.916555,1497.443581,2636.735186,3836.904095,13190.4052,20359.84139,2428.338022,12721.24404,3131.300037,1946.898752
,,,,863,9051.567597,7837.204362,2229.716729,1479.305504,2625.834234,3808.546954,13107.82085,19801.26878,2420.774676,12657.71194,3091.503507,1948.817874
,,,,864,8913.52485,7959.302126,2206.283239,1471.188464,2640.296883,3764.513458,13023.8248,19333.98781,2403.126871,12584.5996,3056.656292,1932.858859
,,,,865,9042.393528,8410.024724,2236.383153,1508.466722,2745.528844,3796.980905,13047.01698,19486.80863,2405.647986,12605.47443,3089.584385,2004.977444
,,,,866,9746.42233,8801.863293,2420.315844,1591.040068,2956.964138,4166.454572,14104.78239,20958.9992,2609.051549,13588.00339,3268.971788,2097.196305
,,,,867,9922.132722,8679.765529,2480.51567,1601.161316,2955.129324,4296.286896,15052.13282,21642.93498,2769.495311,14446.69518,3318.363927,2099.216434
,,,,868,10160.55057,8700.872855,2550.816139,1624.309912,3004.129643,4353.34085,15191.28594,22260.83213,2798.538556,14560.14536,3371.695317,2125.27609
,,,,869,9981.494341,8477.67641,2526.271579,1602.163419,2923.397841,4344.97361,14983.06044,22239.88817,2750.536526,14329.11037,3359.069514,2101.236562
,,,,870,9376.761339,7902.691195,2395.771284,1526.604799,2731.066195,4238.518155,14336.8051,21373.56951,2626.699354,13729.7909,3229.175258,1986.998301
,,,,871,8744.614061,7662.933617,2255.37236,1422.887065,2548.66413,4064.242196,13201.59795,19900.27662,2411.900351,12693.20924,3046.959676,1912.758582
,,,,872,8462.808266,7480.869397,2172.850114,1370.477041,2443.432169,3905.36116,12285.10322,18669.99389,2247.725339,11878.88907,2915.045291,1868.618776
,,,,873,8347.538795,7360.936487,2163.961549,1358.451796,2400.799733,3793.82036,11570.17884,18068.53124,2112.492727,11201.41504,2871.511524,1854.578884
,,,,874,8373.765838,7353.143013,2169.516902,1352.439174,2395.295292,3743.399433,11243.87485,17955.29352,2050.574142,10892.42718,2860.804843,1842.55912
,,,,875,8522.061955,7412.027041,2201.838957,1363.462315,2425.299892,3719.274381,11135.77909,18057.5081,2032.926336,10781.09473,2874.339703,1850.639633
,,,,876,8904.350782,7599.611638,2286.583343,1385.608807,2526.862226,3751.690511,11189.12112,18600.64832,2040.489681,10818.60893,2943.226082,1908.718325
,,,,877,9805.783949,8065.921184,2459.304322,1451.046179,2759.235982,3866.421561,11556.16269,19757.27642,2104.929382,11159.26199,3093.422629,1996.997936
,,,,878,11034.56946,8794.069819,2756.970243,1625.312015,3016.001967,4109.689773,12519.74765,21987.0574,2276.768584,11969.44753,3393.007672,2195.475552
,,,,879,11417.93759,8877.308454,3003.425908,1768.312215,3074.931865,4355.62367,14146.62916,24990.76308,2574.865229,13386.81841,3722.591621,2287.694414
,,,,880,10927.28683,8897.333354,2991.103125,1774.324838,3034.997685,4347.413248,15140.86814,26241.98977,2761.931966,14289.27676,3844.80939,2309.81482
,,,,881,10473.22441,8838.449325,2876.258825,1775.326941,3004.129643,4314.398821,15434.40056,25651.55026,2835.245992,14640.51851,3785.619628,2281.735035
,,,,882,10144.5769,8805.218817,2771.515167,1761.197279,2946.063186,4249.92945,15555.70579,24663.07516,2864.289237,14835.55197,3717.743313,2259.614629
,,,,883,9927.853023,8612.0056,2680.104357,1735.042372,2883.463661,4168.024669,15642.02106,23730.81807,2885.769137,14978.95299,3643.099568,2215.57583
,,,,884,9703.034383,8613.088027,2573.037551,1696.76201,2830.901645,4083.698171,15549.05064,22781.92607,2871.852582,14926.31211,3564.61758,2211.535573
,,,,885,9487.38981,8650.864729,2501.727019,1671.609207,2778.2317,4073.657397,15408.58665,22046.38194,2854.103932,14786.03727,3503.508696,2199.515809
,,,,886,9337.906461,8588.733419,2429.204409,1640.443781,2735.599264,4004.598344,15249.97226,21395.51558,2837.767107,14677.1251,3450.177306,2183.455788
,,,,887,9267.212169,8704.120136,2392.438072,1628.318326,2718.33043,3975.903159,15034.68826,20857.88693,2790.975211,14487.4364,3405.633474,2195.475552
,,,,888,9384.748175,8862.912175,2383.549507,1654.473233,2760.962865,3966.113278,14924.77746,20727.01219,2773.226561,14407.46663,3391.997607,2225.575466
,,,,889,9911.879351,9675.490115,2483.848882,1710.891673,2936.133606,4076.191109,15151.96006,21308.63318,2798.538556,14703.143,3493.812079,2311.733942
,,,,890,10810.93805,9820.86006,2698.992558,1790.458708,3157.49848,4498.485013,16370.25574,23134.86699,3037.338574,15777.33971,3686.734342,2390.013918
,,,,891,10887.35265,9631.110609,2750.303819,1788.4545,3150.267156,4662.070584,17175.93215,24172.74581,3180.134531,16396.32388,3749.762348,2375.974025
,,,,892,10707.10919,9361.369803,2717.981765,1760.195175,3096.733768,4629.168154,16858.90504,23989.16041,3115.69483,16093.48754,3707.137639,2341.833855
,,,,893,10362.59594,8937.274909,2642.226949,1687.743077,2950.596255,4582.273892,16290.29311,23398.7209,3006.984349,15549.33006,3601.484923,2233.554973
,,,,894,9699.580616,8266.819633,2474.960317,1586.02955,2691.995457,4430.388772,15253.199,22150.90136,2812.455111,14587.27256,3395.936858,2095.277183
,,,,895,9048.11383,7908.211572,2312.238974,1479.305504,2491.569045,4208.308684,13921.2616,20536.8129,2550.864213,13385.50743,3189.479735,2023.057593
,,,,896,8735.439993,7634.032816,2227.494588,1425.893376,2380.832643,3983.484319,12705.38598,19075.64548,2325.98075,12258.569,3039.182181,1966.898023
,,,,897,8573.436738,7489.745299,2197.394674,1385.608807,2331.832325,3808.610063,11847.27506,18323.66685,2175.722293,11476.41827,2954.84182,1922.758217
,,,,898,8536.956325,7404.233567,2200.727886,1387.613014,2321.902745,3738.415094,11378.08703,18001.4905,2084.659617,11052.46756,2915.045291,1890.739182
,,,,899,8573.436738,7366.565108,2217.393945,1395.730054,2340.035021,3719.534635,11143.4426,18045.48286,2045.531912,10799.34761,2913.126169,1868.618776
,,,,900,8916.870687,7559.670082,2286.583343,1431.905998,2438.8991,3716.976078,11115.51113,18387.40065,2037.968566,10768.38831,2953.831756,1926.798474
,,,,901,9709.941917,8011.475107,2442.638263,1517.585866,2679.367622,3799.577726,11490.41788,19347.21558,2108.660633,11122.95794,3077.968647,2015.078086
,,,,902,10846.33916,8806.301244,2742.526325,1672.611311,2936.997048,3985.142369,12454.60786,21505.44635,2280.499835,11956.33773,3370.685253,2189.415167
,,,,903,11174.98667,8992.803414,2968.881713,1806.592577,2969.699904,4212.970462,14134.42806,24402.52819,2595.134994,13468.90592,3669.260231,2309.81482
,,,,904,10756.21743,9096.066949,2941.003941,1819.619926,2941.530117,4222.656907,15190.78176,25544.92643,2797.328421,14433.38369,3755.620721,2335.874477
,,,,905,10420.77032,9108.190131,2819.493217,1800.479745,2905.265565,4191.678902,15534.22781,24840.14689,2870.541602,14826.07257,3717.743313,2319.814456
,,,,906,10094.38935,9081.562427,2724.648188,1752.178346,2878.06715,4231.561765,15801.3413,23889.15046,2926.106978,15121.54726,3658.654557,2321.834584
,,,,907,9843.343664,8930.672105,2619.90453,1716.904295,2820.864135,4203.429043,15954.51057,23110.7163,2964.024549,15297.92447,3623.706336,2281.735035
,,,,908,9599.205515,8890.622306,2530.715861,1689.747284,2771.000375,4156.913152,15906.10948,22335.58907,2948.897858,15248.00639,3557.85015,2255.675379
,,,,909,9473.682673,8786.276345,2471.627105,1652.469026,2742.830589,4148.243703,15773.71235,21815.49724,2923.585863,15139.19506,3508.357004,2239.615358
,,,,910,9371.041037,8728.582986,2414.760491,1639.341467,2703.867781,4131.560541,15706.85835,21328.47484,2916.022518,15077.67986,3479.267155,2201.535937
,,,,911,9388.094011,8811.821622,2386.882719,1630.322534,2705.702594,4107.301087,15561.25175,21001.88924,2878.104948,14959.99421,3434.723323,2203.455059
,,,,912,9493.110112,9061.64577,2419.204773,1655.475337,2732.901009,4113.269017,15516.78325,21015.11701,2864.289237,14891.21819,3429.875015,2265.675014
,,,,913,9970.053738,9643.342034,2530.715861,1707.885361,2884.435033,4192.360284,15700.60654,21729.71717,2902.105963,15132.84185,3519.972742,2323.753706
,,,,914,10777.91141,9904.206938,2711.315341,1809.598888,3110.332976,4600.995104,16774.90898,23391.0047,3110.6526,16131.30426,3685.825284,2390.013918
,,,,915,10866.84591,9716.514098,2716.870694,1802.483952,3126.630438,4690.044059,17333.03401,24032.05045,3205.345682,16593.37423,3735.217424,2395.973297
,,,,916,10677.42838,9497.863846,2673.437933,1769.314319,3079.464934,4624.833429,17010.3601,23706.56716,3147.259191,16305.76542,3669.260231,2335.874477
,,,,917,10203.93852,9054.934723,2575.259693,1701.872739,2940.666675,4533.1746,16418.45515,22999.6832,3032.296344,15713.90845,3554.920963,2247.594865
,,,,918,9433.748493,8445.528329,2391.327001,1588.033757,2713.797361,4356.026886,15432.28302,21719.89655,2849.061702,14804.39099,3341.595404,2117.296583
,,,,919,8710.400183,7947.070701,2223.050305,1492.332852,2506.031694,4131.034714,14044.1802,19950.78265,2579.907459,13519.7316,3124.532606,2021.037464
,,,,920,8277.923806,7723.982499,2118.205641,1418.87865,2407.167616,3883.196369,12769.41659,18479.79461,2337.37619,12347.31225,2965.447494,1996.997936
,,,,921,8103.400646,7584.132932,2063.561167,1413.868131,2374.46476,3697.732731,11878.73576,17628.80813,2179.453543,11520.08398,2883.127262,1962.857766
,,,,922,8013.278915,7549.711754,2053.561532,1402.74478,2364.53518,3626.2426,11403.59843,17249.41167,2093.533942,11075.05675,2851.108227,1950.838002
,,,,923,8057.746164,7591.818164,2050.22832,1416.874443,2398.101478,3590.316091,11165.42476,17201.11027,2044.220932,10839.88714,2845.249854,1964.877895
,,,,924,8343.005726,7695.081698,2098.105363,1447.037764,2504.19688,3603.018055,11171.37406,17393.51418,2043.010796,10837.56771,2889.894692,1958.918516
,,,,925,9030.952925,8179.143047,2249.716,1508.466722,2722.000057,3673.320954,11548.29751,18266.44673,2111.181748,11163.90084,3002.314838,2043.056864
,,,,926,10074.96191,8908.374109,2518.393078,1656.477441,2986.968738,3867.489874,12557.86351,20184.97429,2300.7696,12036.71088,3260.184229,2231.534844
,,,,927,10451.53043,9121.503983,2744.748466,1803.486056,3016.865408,4073.776317,14240.5071,22848.96681,2605.219454,13530.42113,3567.546766,2307.794692
,,,,928,10161.7378,9050.496772,2738.082042,1795.469226,2988.695622,4054.026318,15049.61193,24203.5104,2750.536526,14282.31848,3702.289331,2277.694778
,,,,929,9964.333437,8971.696088,2703.537847,1760.195175,2950.596255,3982.401784,15204.4954,23822.00951,2787.143116,14513.95853,3678.04779,2243.554608
,,,,930,9809.129785,8824.053047,2666.670503,1711.893776,2901.595937,4027.638797,15259.1483,23355.83086,2817.497342,14636.98895,3603.404045,2267.695143
,,,,931,9617.445721,8780.755967,2602.026394,1679.626037,2845.364294,4024.491305,15339.01009,23045.77997,2842.809337,14751.54841,3588.859121,2231.534844
,,,,932,9488.577043,8724.145036,2555.260421,1659.483752,2788.26921,4009.466193,15282.64299,22752.2638,2837.767107,14731.68203,3549.062591,2219.51508
,,,,933,9432.669191,8630.948072,2508.393442,1632.326741,2755.566354,3978.759432,15177.06812,22368.55828,2823.850552,14690.2349,3521.99287,2197.495681
,,,,934,9368.774503,8536.560439,2467.182823,1592.042172,2711.962547,3972.177721,15161.43861,22114.52499,2827.581802,14709.49621,3482.196341,2161.436389
,,,,935,9299.159513,8586.460323,2455.97111,1606.171834,2712.933919,3935.039135,15092.76956,21869.41042,2814.976227,14673.59554,3484.115463,2161.436389
,,,,936,9372.120339,8716.351561,2479.4046,1622.305704,2753.731541,3928.573914,15008.97518,21944.16736,2788.454096,14571.74249,3492.903021,2183.455788
,,,,937,9715.554288,9281.378449,2538.493356,1687.743077,2926.096096,4011.738024,15077.14005,22461.95435,2787.143116,14644.04807,3563.607516,2279.714907
,,,,938,10514.34582,9644.424461,2666.670503,1773.322734,3134.833135,4344.435992,15930.10836,23602.14796,2952.629109,15402.70201,3690.673592,2361.934133
,,,,939,10727.61593,9483.467567,2691.215063,1761.197279,3133.861763,4523.107354,16966.19411,24014.41343,3144.738076,16298.50461,3708.046697,2341.833855
,,,,940,10541.65216,9249.230367,2648.893373,1720.91271,3082.163189,4488.132668,16682.34191,23483.39867,3086.651585,16009.78652,3647.038819,2303.754435
,,,,941,10138.8566,8834.011375,2551.92721,1660.586066,2931.600537,4416.902791,16197.72603,22732.42214,2995.588909,15520.38766,3520.982806,2223.555337
,,,,942,9400.721847,8186.828279,2367.893512,1552.759706,2705.702594,4262.97026,15287.28143,21473.57946,2813.766091,14638.60246,3339.676282,2099.216434
,,,,943,8655.571633,7769.444432,2214.060734,1435.01252,2513.263019,4047.348469,13943.74794,19708.97502,2549.654078,13417.97939,3111.906804,2004.977444
,,,,944,8260.870832,7526.331331,2118.205641,1371.479144,2408.031058,3829.603105,12711.33528,18155.41364,2334.855075,12288.31816,2957.771006,1944.878623
,,,,945,8077.173603,7386.481764,2074.77288,1325.181953,2357.195926,3679.492525,11837.29233,17298.91559,2164.326853,11452.82063,2843.330732,1896.698561
,,,,946,8028.065355,7308.763506,2048.006179,1318.167227,2338.200208,3625.69562,11370.9277,16882.24087,2082.138502,11028.16401,2816.160005,1876.69929
,,,,947,8056.558932,7350.978159,2044.672967,1317.165123,2368.096878,3606.815161,11130.83815,16707.37377,2035.447451,10777.66602,2805.554331,1890.739182
,,,,948,8396.647044,7519.728526,2108.206005,1334.301096,2470.630583,3616.21731,11107.84763,16828.32769,2032.926336,10754.37092,2849.189105,1906.799203
,,,,949,9150.755466,7910.484669,2250.827071,1391.621429,2691.995457,3714.206957,11475.89756,17592.53198,2093.533942,11070.01452,2959.690128,1994.977808
,,,,950,10310.03392,8687.559003,2515.059866,1548.751291,2948.869372,3905.452805,12488.48862,19457.14636,2281.810815,11964.80868,3235.942688,2153.355875
,,,,951,10653.46787,8958.382236,2712.426412,1704.87905,2965.166835,4128.372721,14196.34111,22104.70438,2591.403743,13480.80558,3519.972742,2259.614629
,,,,952,10265.56667,8917.25001,2692.326134,1698.766218,2917.029958,4127.317461,15004.53842,23359.13781,2740.452065,14215.86189,3630.574772,2263.654886
,,,,953,9901.625981,8885.101929,2663.337291,1681.730454,2881.628847,4091.390952,15118.98682,23047.9846,2775.747676,14421.88741,3583.000748,2245.574737
,,,,954,9691.59378,8879.581551,2644.449091,1655.475337,2841.802597,4050.995315,15238.17449,22693.94136,2816.287206,14602.09671,3573.304132,2229.514716
,,,,955,9555.817568,8789.631868,2608.692818,1632.326741,2789.132652,4084.144144,15394.06633,22440.00828,2854.103932,14824.15653,3531.689487,2195.475552
,,,,956,9438.389492,8690.806284,2555.260421,1591.040068,2733.764451,4063.740037,15420.98943,22113.42268,2878.104948,14908.26093,3486.034585,2177.395403
,,,,957,9359.600434,8605.402795,2510.615584,1572.901991,2695.665084,4060.879271,15415.84682,21836.44121,2884.458157,14956.16211,3439.571631,2141.336111
,,,,958,9318.479022,8515.453112,2473.849247,1551.757603,2671.164925,4039.937546,15459.00445,21520.87875,2908.459173,15031.08965,3433.713259,2119.316711
,,,,959,9269.478704,8524.329014,2461.62747,1545.74498,2656.702276,4011.47777,15414.43512,21359.23942,2899.584848,14963.22123,3388.159364,2123.255962
,,,,960,9347.080529,8695.244235,2470.516035,1559.874643,2699.334712,3983.042839,15334.27082,21383.39012,2866.810352,14876.89825,3387.250306,2137.295854
,,,,961,9728.182123,9198.139813,2528.49372,1621.3036,2828.09546,4036.503328,15304.82682,21917.81203,2862.978257,14873.67123,3461.89405,2227.595594
,,,,962,10442.4643,9587.813529,2651.115514,1701.872739,3043.200381,4365.480351,16023.88546,23150.29939,2993.067794,15489.22668,3608.252353,2317.794327
,,,,963,10615.80022,9449.046389,2655.559797,1692.753595,3051.295147,4527.442079,16964.4799,23488.91024,3161.175746,16293.56323,3623.706336,2309.81482
,,,,964,10407.06318,9221.411994,2604.248535,1675.617622,3003.266201,4492.113866,16643.01602,22996.37626,3099.25716,15969.75121,3559.769272,2263.654886
,,,,965,10025.96159,8855.118701,2492.838454,1607.173938,2874.397523,4408.797433,16155.07257,22250.91131,3001.942119,15477.02448,3445.328997,2185.475917
,,,,966,9348.159831,8253.505781,2315.572186,1513.477241,2666.631856,4224.15814,15167.38791,21018.42395,2803.580786,14546.73303,3253.416799,2065.17727
,,,,967,8622.544987,7789.469332,2151.638766,1410.76161,2470.630583,4033.745998,13803.58646,19358.23872,2550.864213,13294.14222,3033.323809,1972.958408
,,,,968,8251.696763,7585.215359,2029.016972,1363.462315,2355.469042,3811.092457,12567.44289,17910.19886,2312.064195,12158.22862,2892.823878,1928.818603
,,,,969,8102.213413,7470.911069,1981.038922,1312.154604,2300.964283,3654.702376,11776.48847,16964.714,2161.805738,11404.91944,2793.938593,1884.678797
,,,,970,8052.025863,7419.820515,1962.150721,1302.033357,2285.530262,3596.436345,11283.20073,16502.94461,2074.575157,10957.97617,2756.061185,1860.639269
,,,,971,8101.134111,7490.827726,1966.595004,1325.181953,2310.030421,3545.03875,11030.00255,16374.27449,2013.967551,10697.19203,2737.678017,1878.719418
,,,,972,8397.726346,7691.726175,2014.573053,1345.324237,2402.634547,3566.553927,11004.28947,16498.53535,2012.656571,10649.49253,2775.454418,1918.818967
,,,,973,9115.462285,8021.433435,2159.41626,1402.74478,2620.329793,3658.474638,11313.55225,17210.93088,2063.179717,10946.37904,2874.339703,1976.897659
,,,,974,10263.30014,8771.880066,2435.971839,1548.751291,2876.232336,3872.868869,12297.30432,19048.18783,2248.935474,11786.61626,3133.219159,2145.376368
,,,,975,10603.28032,8948.423907,2652.226585,1702.874843,2919.836144,4059.804035,13939.51285,21695.64564,2544.611848,13220.12228,3418.259277,2271.634393
,,,,976,10226.81972,8920.605534,2648.893373,1729.02975,2900.732495,4039.742465,14734.8032,23051.29155,2689.92892,13960.6242,3528.760301,2293.754799
,,,,977,9881.01131,8867.350126,2588.693547,1723.017128,2870.835825,4039.455739,14953.61644,22789.64227,2750.536526,14236.33334,3475.428911,2291.734671
,,,,978,9693.968245,8802.94572,2557.482563,1697.764114,2833.599901,4054.077635,15153.06925,22456.54299,2801.059671,14505.89096,3475.428911,2279.714907
,,,,979,9539.843896,8641.988827,2484.959953,1685.738869,2771.000375,4029.128239,15352.72373,22196.99813,2850.372682,14761.73372,3469.570538,2271.634393
